번호,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
619,580924.0,전라북도 정읍시 태인면 태성리 514번지,전라북도 정읍시 태인면 수학정석길 11,56115.0,태인면복지회관,194740.736767,239177.505904
620,580943.0,전라북도 정읍시 칠보면 시산리 590번지 복지회관,"전라북도 정읍시 칠보면 칠보중앙로 68-1, 복지회관",56128.0,칠보복지목욕탕,199309.355182,233662.846081
621,580190.0,전라북도 정읍시 금붕동 501,전라북도 정읍시 행정길 81 (금붕동),56196.0,황궁건강찜질방,189437.470434,227423.361978
622,580882.0,전라북도 정읍시 입암면 천원리 96-4번지,전라북도 정읍시 입암면 정읍남로 473-6,56215.0,입암면 작은목욕탕,181151.800564,222634.093975
623,567804.0,전라북도 진안군 진안읍 군상리 366-4번지,전라북도 진안군 진안읍 진무로 1100-6,55432.0,진안탕,238696.730935,254689.239083
624,567911.0,전라북도 진안군 부귀면 거석리 786-3번지,전라북도 진안군 부귀면 부귀로 305-5,55416.0,선녀와나무꾼 작은목욕탕,232531.607424,259662.501694
625,567883.0,전라북도 진안군 백운면 백암리 674-3번지,전라북도 진안군 백운면 임진로 1342,55453.0,흰구름 작은목욕탕,235922.212821,243696.61165
626,580060.0,전라북도 정읍시 시기동 369-1번지,전라북도 정읍시 중앙로 171 (시기동),56165.0,중앙목욕탕,186962.825791,229485.865757
627,580807.0,전라북도 정읍시 연지동 443-1번지,전라북도 정읍시 서부산업도로 253-5 (연지동),56157.0,연지목욕탕,185404.639802,230234.184288
628,580160.0,전라북도 정읍시 신월동 285번지,전라북도 정읍시 정읍사로 480 (신월동),56211.0,정인한증타운,187374.738794,227325.055497
629,580807.0,전라북도 정읍시 연지동 316-29번지,전라북도 정읍시 중앙로 11 (연지동),56159.0,태평양스파 찜질방,185864.155481,230591.299217
630,580190.0,전라북도 정읍시 금붕동 949-10번지,전라북도 정읍시 금붕1길 212 (금붕동),56196.0,정읍시노인복지관,190217.32492,228230.122395
631,580804.0,전라북도 정읍시 수성동 1042-7번지,전라북도 정읍시 수성택지6길 6 (수성동),56174.0,수정보석사우나,187029.863744,231238.495285
632,576807.0,전라북도 김제시 요촌동 379,전라북도 김제시 향교길 178 (요촌동),54385.0,황제보석사우나,189314.6808,255986.996747
633,576804.0,전라북도 김제시 신풍동 475-1번지 (4층),전라북도 김제시 금성로 25 (신풍동),54407.0,우리건강랜드,190356.45586,255171.39203
634,576806.0,전라북도 김제시 요촌동 198-13번지,전라북도 김제시 동서로 157 (요촌동),54390.0,아리랑목욕탕,189622.414932,255458.054203
635,576961.0,전라북도 김제시 금산면 원평리 55-3,전라북도 김제시 금산면 원평5길 9-2,54348.0,청수탕,199233.609122,246044.144597
636,576800.0,전라북도 김제시 검산동 913-7번지,전라북도 김제시 도작로 134 (검산동),54376.0,부영목욕탕,190808.68954,256298.974815
637,576942.0,전라북도 김제시 금구면 낙성리 1번지,전라북도 김제시 금구면 낙산로 136,54339.0,참 숯가마 찜질방,200769.424703,256306.913376
638,597803.0,전라북도 장수군 장수읍 장수리 465-6 전통식품전시판매장,"전라북도 장수군 장수읍 시장로 17, 전통식품전시판매장",55632.0,장수희망마을작은목욕탕,246752.62645,238953.637644
639,597822.0,전라북도 장수군 산서면 동화리 133-1 산서면 종합복지회관,"전라북도 장수군 산서면 비행로 39-7, 산서면 종합복지회관",55647.0,산서면 작은목욕탕,235888.116029,231839.785517
640,597851.0,전라북도 장수군 천천면 월곡리 661-7 나봄리조트,"전라북도 장수군 천천면 승마1로 60-32, 나봄리조트",55609.0,나봄온천,246230.35065,244825.470448
641,565844.0,전라북도 완주군 소양면 해월리 738-24번지,전라북도 완주군 소양면 전진로 893-21,55347.0,소양참숯찜질방,223307.524263,261455.72414
642,565833.0,전라북도 완주군 상관면 죽림리 612,전라북도 완주군 상관면 죽림편백길 118-38,55360.0,상관리조트&스파,218636.197141,249400.808873
643,565905.0,전라북도 완주군 봉동읍 은하리 911번지,전라북도 완주군 봉동읍 추동로 154,55324.0,봉동참숯찜질방,213755.616112,273806.876325
644,565853.0,전라북도 완주군 이서면 상개리 585-7번지,전라북도 완주군 이서면 이서로 63-11,55366.0,이서목욕탕,202019.886093,257868.142345
645,,전라북도 완주군 용진읍 구억리 818,전라북도 완주군 용진읍 구억명덕로 39-20,55353.0,태을로,214369.630038,263886.18341
646,565902.0,전라북도 완주군 봉동읍 둔산리 936-2,전라북도 완주군 봉동읍 둔산3로 15-3,55319.0,첨단 사우나,211107.960146,272925.243828
647,565802.0,전라북도 완주군 삼례읍 삼례리 1007번지,전라북도 완주군 삼례읍 원후동길 8,55340.0,능수목욕탕,206619.2452,268079.505199
648,565802.0,전라북도 완주군 삼례읍 삼례리 188-1번지,전라북도 완주군 삼례읍 삼례나들목로 324-10,55339.0,황토한증막,207500.836768,269042.335065
649,565864.0,전라북도 완주군 고산면 읍내리 580-6번지,전라북도 완주군 고산면 읍내2길 5,55311.0,현대장목욕탕,218574.059998,274919.011294
650,565824.0,전라북도 완주군 구이면 안덕리 95,전라북도 완주군 구이면 장파길 72,55363.0,안덕마을 한증막,208966.407431,243908.936912
651,565911.0,전라북도 완주군 운주면 산북리 611-70번지,전라북도 완주군 운주면 대둔산공원길 45,55300.0,대둔산관광호텔사우나,229714.592865,290678.574674
652,,전라북도 완주군 용진읍 운곡리 26-1,전라북도 완주군 용진읍 신지송광로 328-6,55352.0,전주첨성대한증막,217032.772628,266570.554955
653,320902.0,충청남도 논산시 강경읍 대흥리 25-2번지 가경,"충청남도 논산시 강경읍 계백로 154-6, 가경 2층",32939.0,가경사우나,201502.084589,295188.397953
654,143708.0,서울특별시 광진구 광장동 22-1번지 워커힐호텔,"서울특별시 광진구 워커힐로 177, 워커힐호텔-매튜 1층 (광장동)",4963.0,매튜사우나,209775.267831522,450327.57709331
655,763816.0,경상북도 청송군 진보면 진안리 422-7,경상북도 청송군 진보면 진안로 15-8,37409.0,진보 게르마늄 사우나,383009.079389877,338302.245106344
656,,인천광역시 미추홀구 주안동 1464-31번지,"인천광역시 미추홀구 인하로 293, 2층 201호 (주안동)",22227.0,토르미,171683.88604406,438493.383011008
657,357905.0,충청남도 태안군 태안읍 동문리 752-5번지,충청남도 태안군 태안읍 백화로 111-63,32140.0,백화산토정한증막,137558.094605,362451.419759
658,699905.0,제주특별자치도 서귀포시 성산읍 삼달리 124-3번지,제주특별자치도 서귀포시 성산읍 삼달로 47,63635.0,제주참숯가마찜질방,187211.83268,-14110.7143814
659,550020.0,전라남도 여수시 공화동 1051번지,"전라남도 여수시 동문로 101, 2층 (공화동)",59726.0,동광탕,267902.956889,138822.032627
660,667804.0,경상남도 하동군 하동읍 읍내리 987-1 알프스하동 종합복지관,"경상남도 하동군 하동읍 중앙로 89, 알프스하동 종합복지관",52328.0,알프스하동 종합복지관,267696.781606691,175052.542545886
661,135842.0,서울특별시 강남구 대치동 976-7번지,"서울특별시 강남구 삼성로64길 35, 지하1층 (대치동)",6190.0,힐스포레스파,205518.25935714,444278.539085068
662,560815.0,전라북도 전주시 완산구 서서학동 130-2번지 화신탕,"전라북도 전주시 완산구 팔달로 25, 지하1층,지상1층 (서서학동)",55099.0,화신탕,213405.541964,256127.572055
663,406835.0,인천광역시 연수구 옥련동 590-4번지,"인천광역시 연수구 청량로102번길 34, 지하1층, 지상1층 (옥련동)",21943.0,무릉도원,169651.561207982,435108.654812386
664,556901.0,전라남도 여수시 돌산읍 군내리 325번지,전라남도 여수시 돌산읍 방답길 51-2,59777.0,돌산공중목욕장,266184.821472,124519.474858
665,411804.0,"경기도 고양시 일산서구 대화동 2143-1 중앙프라자, 비101호전체","경기도 고양시 일산서구 대산로 213, 중앙프라자 비101(전체)호 (대화동)",10377.0,중앙쑥사우나,178297.078510883,463997.398124583
666,314922.0,충청남도 공주시 반포면 마암리 641-18,"충청남도 공주시 반포면 고비고개길 101, 2,3층",32620.0,계룡산참숯가마,217435.55172,324282.273856
667,683260.0,울산광역시 북구 산하동 509-1 블루마시티KCC스위첸 201동 지상4층,"울산광역시 북구 강동산하2로 7, 블루마시티KCC스위첸 201동 지상4층 (산하동)",44264.0,머큐어앰배서더호텔울산,421088.091554398,238936.943777299
668,157915.0,"서울특별시 강서구 화곡동 982-17번지 크라운뷰, 크라운타워 1503호","서울특별시 강서구 화곡로 274, 크라운뷰, 크라운타워 15층 1503호 (화곡동)",7663.0,엠에이치(MH),186456.187657133,449645.45192818
669,580882.0,전라북도 정읍시 입암면 등천리 620-4번지,전라북도 정읍시 입암면 입암로 212-87,56216.0,노령산장,182144.428586,220002.034672
670,301835.0,대전광역시 중구 유천동 322-1 현암에버드림아파트 지하1층,"대전광역시 중구 태평로44번길 27, 지하1층 (유천동, 현암에버드림아파트)",34887.0,태평제일불가마사우나,235333.477746,313461.387438
671,250817.0,강원도 홍천군 두촌면 괘석리 116,강원도 홍천군 두촌면 광석로 898-87,25160.0,세이지우드홍천(목욕장),297606.523221348,487550.166179772
672,431802.0,경기도 안양시 동안구 평촌동 934-1 안양시 농수산물도매시장 지하1층 관리동,"경기도 안양시 동안구 흥안대로 313, 안양시 농수산물도매시장 관리동 지하1층 (평촌동)",14104.0,미네랄해수사우나,197274.227903334,431158.56437513
673,431818.0,경기도 안양시 동안구 비산동 162-3번지 1층 일부,"경기도 안양시 동안구 평촌대로 450-4, 일부 1층 (비산동)",13915.0,면역공방,195621.27090764,434229.392895697
674,656894.0,경상남도 거제시 일운면 지세포리 931-57번지 지세포어민복지센타,"경상남도 거제시 일운면 지세포해안로 97, 지세포어민복지센타 2층",53328.0,일운목욕탕,355984.067058149,149219.030187165
675,501800.0,광주광역시 동구 계림동 519-8 519-22,"광주광역시 동구 무등로 406-1 (계림동,519-22)",61417.0,모아온천탕,193240.904091,184464.901764
676,501841.0,광주광역시 동구 학동 165-3,광주광역시 동구 백서로 116 (학동),61489.0,웰빙건강랜드,192484.234479,182472.266109
677,501816.0,광주광역시 동구 산수동 510-4,광주광역시 동구 무등로 512 (산수동),61437.0,해주사우나,194077.489408,184055.755272
678,501827.0,광주광역시 동구 소태동 652-14,"광주광역시 동구 지원로 5, 2~3층 (소태동)",61500.0,명문탕,193813.918496,180538.516397
679,501847.0,광주광역시 동구 학동 750번지,광주광역시 동구 남문로 686 (학동),61463.0,유정천,193486.885114,181450.560286
680,500840.0,"광주광역시 북구 오치동 949-2,4",광주광역시 북구 안산로 6 (오치동),61054.0,허심천목욕탕,191066.014124,187615.683141
681,500863.0,광주광역시 북구 유동 14-6번지,광주광역시 북구 금재로 30 (유동),61240.0,금강대중탕,191422.146305,184250.710337
682,501812.0,광주광역시 동구 대인동 320-24,광주광역시 동구 독립로 282-7 (대인동),61426.0,연수탕,192031.174611,184107.621509
683,501807.0,광주광역시 동구 금동 43-1,광주광역시 동구 문화전당로23번길 36-4 (금동),61488.0,문화목욕탕,192269.563578,182752.435975
684,501838.0,"광주광역시 동구 지산동 443-8번지 (1,2층)","광주광역시 동구 지산로57번길 9-11 (지산동,(1,2층))",61445.0,무등온천,193707.544661,183265.047427
685,501845.0,광주광역시 동구 학동 633-3,광주광역시 동구 남문로753번길 7 (학동),61456.0,정도,193054.967523,181931.936984
686,501150.0,광주광역시 동구 지산동 산 63-1,광주광역시 동구 지호로164번길 14-10 (지산동),61447.0,무등파크호텔사우나,195261.202848,183146.892507
687,501812.0,광주광역시 동구 대인동 311-12,광주광역시 동구 제봉로200번길 7 (대인동),61427.0,만수목욕탕,192308.371549,183937.268397
688,501836.0,광주광역시 동구 지산동 706-7 1층,"광주광역시 동구 밤실로 31, 1층 (지산동)",61441.0,다옴 사우나,194161.229729,183495.055422
689,501040.0,광주광역시 동구 궁동 56-3,광주광역시 동구 중앙로196번길 13 (궁동),61475.0,수미,192394.15028,183426.676091
690,501835.0,"광주광역시 동구 지산동 187-43 (2,3층)","광주광역시 동구 지호로 64 (지산동,(2,3층))",61451.0,석샘사우나,194071.577333,183154.162727
691,501833.0,광주광역시 동구 운림동 642번지,광주광역시 동구 의재로 128 (운림동),61494.0,무등온천사우나,194622.58161,181410.512272
692,501814.0,광주광역시 동구 동명동 161-5,광주광역시 동구 동명로 52 (동명동),61434.0,삼주,193193.834914,183567.982347
693,500829.0,광주광역시 북구 신안동 789,광주광역시 북구 무등로 97 (신안동),61231.0,태봉,190340.641978,185458.848011
694,500810.0,광주광역시 북구 두암동 351-12,광주광역시 북구 탁영로 12 (두암동),61161.0,동하,193898.143858,185250.282916
695,500857.0,광주광역시 북구 운암동 352-42번지,광주광역시 북구 북문대로 101-9 (운암동),61256.0,빛고을,188619.00533,186577.197054
696,500830.0,광주광역시 북구 신안동 252-2번지,광주광역시 북구 무등로114번길 9 (신안동),61248.0,동양사우나,190479.659929,185326.509621
