구,행정동,경도,위도,이름,구분
유성구,노은3동,127.30697,36.384758,노은해랑숲마을6단지아파트 어린이놀이터1,금연구역
유성구,노은3동,127.30697,36.384758,노은해랑숲마을6단지아파트 어린이놀이터2,금연구역
유성구,노은3동,127.30697,36.384758,노은해랑숲마을6단지아파트 어린이놀이터3(유아놀이터),금연구역
유성구,노은3동,127.31007,36.38699,국방과학연구소 아이뜰 직장어린이집,금연구역
유성구,노은3동,127.31515,36.38737,반석마을2단지 205동 뒤편 놀이터,금연구역
유성구,노은3동,127.31515,36.38737,반석마을2단지 206동 뒤편 놀이터,금연구역
유성구,노은3동,127.31589,36.386482,반석마을3단지303동뒤어린이놀이터,금연구역
유성구,노은3동,127.31589,36.386482,반석마을3단지306동뒤어린이놀이터,금연구역
유성구,노은3동,127.305534,36.374996,대전노은3지구 영무예다음에코타운 어린이놀이터1(102동 뒤),금연구역
유성구,노은3동,127.305534,36.374996,대전노은3지구 영무예다음에코타운 어린이놀이터3(112동 앞),금연구역
유성구,노은3동,127.305534,36.374996,대전노은3지구 영무예다음에코타운 어린이놀이터4(109동 옆),금연구역
유성구,노은3동,127.305534,36.374996,대전노은3지구 영무예다음에코타운 어린이놀이터2(105동 뒤),금연구역
유성구,노은3동,127.30296,36.377525,네이처뷰아파트 (노은3A-3BL)303동놀이터,금연구역
유성구,노은3동,127.30296,36.377525,네이처뷰아파트 (노은3A-3BL)305동놀이터,금연구역
유성구,노은3동,127.3051,36.37614,노은4단지 LH아파트 어린이놀이터1,금연구역
유성구,노은3동,127.3051,36.37614,노은4단지 LH아파트 어린이놀이터2,금연구역
유성구,노은3동,127.3051,36.37614,노은4단지 LH아파트 유아놀이터,금연구역
유성구,노은3동,127.30284,36.382103,노은3지구 1블럭 어린이놀이터1,금연구역
유성구,노은3동,127.30284,36.382103,노은3지구 1블럭 어린이놀이터2,금연구역
유성구,노은3동,127.30284,36.382103,노은3지구1블럭 유아놀이터,금연구역
유성구,노은3동,127.3029,36.38119,노은3지구2블럭 어린이놀이터1,금연구역
유성구,노은3동,127.3029,36.38119,노은3지구2블럭 어린이놀이터2,금연구역
유성구,노은3동,127.3029,36.38119,노은3지구2블럭 유아놀이터,금연구역
유성구,노은3동,127.304794,36.381115,트리플시티포레아파트 내 실내놀이터,금연구역
유성구,노은3동,127.304794,36.381115,트리풀시티포레아파트 403동 어린이놀이터2,금연구역
유성구,노은3동,127.304794,36.381115,트리풀시티포레아파트 406동 어린이놀이터,금연구역
유성구,노은3동,127.304794,36.381115,트리풀시티포레아파트 406동 유아놀이터,금연구역
유성구,노은3동,127.30549,36.381798,노은에코힐 어린이놀이터1,금연구역
유성구,노은3동,127.30549,36.381798,노은에코힐 어린이놀이터2,금연구역
유성구,노은3동,127.30549,36.381798,노은에코힐 유아놀이터,금연구역
유성구,노은3동,127.30555,36.389,한화꿈에그린아파트 어린이놀이터3 205동 앞,금연구역
유성구,노은3동,127.30555,36.389,한화꿈에그린아파트 어린이놀이터2 206동 뒤,금연구역
유성구,노은3동,127.30555,36.389,한화꿈에그린아파트 어린이놀이터1 203동 뒤,금연구역
유성구,노은3동,127.30555,36.389,한화꿈에그린아파트 2BL 유아놀이터,금연구역
유성구,노은3동,127.3041,36.379227,도리미어린이공원,금연구역
유성구,노은3동,127.30993,36.386543,고래들근린공원,금연구역
유성구,노은3동,127.30973,36.390617,반석마을5단지 501동 앞 제1놀이터,금연구역
유성구,노은3동,127.30973,36.390617,반석마을5단지 505동 앞 제2놀이터,금연구역
유성구,노은3동,127.309555,36.392788,반석마을4단지 어린이놀이터1,금연구역
유성구,노은3동,127.309555,36.392788,반석마을4단지 어린이놀이터2,금연구역
유성구,노은3동,127.309555,36.392788,반석마을4단지 어린이놀이터3,금연구역
유성구,노은3동,127.30734,36.394352,반석아이꿈어린이집,금연구역
유성구,노은3동,127.31193,36.388187,꿈이있는어린이집 놀이터,금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 어린이놀이터1 (9단지),금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 어린이놀이터2 (9단지),금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 어린이놀이터3 (9단지),금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 어린이놀이터4 (9단지),금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 어린이놀이터5 (9단지),금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 어린이놀이터6 (9단지),금연구역
유성구,상대동,127.336044,36.34237,트리풀시티아파트 유아놀이터 (9단지),금연구역
유성구,상대동,127.33699,36.345406,도안5블럭 실내놀이터키즈카페(트리풀시티),금연구역
유성구,상대동,127.33347,36.344696,한라비발디아파트 놀이터 (105동앞),금연구역
유성구,상대동,127.33347,36.344696,한라비발디아파트놀이터 (111동앞),금연구역
유성구,상대동,127.33347,36.344696,한라비발디아파트 내 실내놀이터,금연구역
유성구,상대동,127.33749,36.34775,도안휴먼시아 4단지 405동 앞 놀이터,금연구역
유성구,상대동,127.33749,36.34775,도안휴먼시아 4단지 406동 앞 놀이터,금연구역
유성구,상대동,127.33749,36.34775,도안휴먼시아 4단지 409동 옆 놀이터,금연구역
유성구,상대동,127.33749,36.34775,도안휴먼시아 4단지 노인정 앞 놀이터,금연구역
유성구,상대동,127.33255,36.34765,평화이지아파트어린이놀이터,금연구역
유성구,상대동,127.33183,36.346657,"유성목련아파트1단지 놀이터(관리는1,2단지 함께함)",금연구역
유성구,상대동,127.33183,36.346657,"유성목련아파트2단지 놀이터 (1,2단지 관리는 함께함)",금연구역
유성구,상대동,127.33699,36.345406,도안5블럭 유아놀이터(트리풀시티),금연구역
유성구,상대동,127.33699,36.345406,도안5블럭 물방울놀이터(트리풀시티),금연구역
유성구,상대동,127.33699,36.345406,도안5블럭 언덕놀이터 (트리풀시티),금연구역
유성구,상대동,127.33699,36.345406,도안5블럭 들꽃놀이터 (트리풀시티),금연구역
유성구,신성동,127.375404,36.385986,LG화학기술연구원어린이집(실외놀이터),금연구역
유성구,신성동,127.35736,36.381058,KIGAM 지오키즈어린이집,금연구역
유성구,신성동,127.36851,36.3856,KRISS사과나무 어린이집 놀이터,금연구역
유성구,신성동,127.37586,36.386177,LG화학기술연구원(실내놀이터),금연구역
유성구,신성동,127.37801,36.3883,로덴하우스어린이놀이터,금연구역
유성구,신성동,127.377174,36.383213,연구원현대아파트어린이놀이터,금연구역
유성구,신성동,127.37564,36.3845,한전원자력연료㈜사원아파트어린이놀이터,금연구역
유성구,신성동,127.37787,36.38752,LG엘지화학 사원아파트 놀이터A,금연구역
유성구,신성동,127.38116,36.38836,연구단지우성아파트어린이놀이터,금연구역
유성구,신성동,127.39384,36.377186,스마트시티주상복합 502동 앞 놀이터,금연구역
유성구,신성동,127.39299,36.378128,스마트시티주상복합 201동 옆 놀이터,금연구역
유성구,신성동,127.37577,36.386944,도룡어린이공원,금연구역
유성구,신성동,127.33975,36.413567,자운대어린이집,금연구역
유성구,신성동,127.33986,36.414135,자운대어린이집 모래놀이터,금연구역
유성구,신성동,127.35777,36.385044,사이언스 대덕어린이집 놀이터,금연구역
유성구,신성동,127.349785,36.38597,럭키하나아파트 제1놀이터,금연구역
유성구,신성동,127.349785,36.38597,럭키하나아파트 제2놀이터,금연구역
유성구,신성동,127.35171,36.3861,두레아파트 107동 놀이터,금연구역
유성구,신성동,127.35171,36.3861,두레아파트 106동 놀이터,금연구역
유성구,신성동,127.35171,36.3861,두레아파트 101동 놀이터,금연구역
유성구,신성동,127.35618,36.381477,사이언스 신성어린이집,금연구역
유성구,신성동,127.34806,36.386448,금성공원내어린이놀이터,금연구역
유성구,신성동,127.352806,36.388855,말바위어린이공원,금연구역
유성구,신성동,127.3532,36.39381,수천이들근린공원,금연구역
유성구,신성동,127.34797,36.38977,주막어린이공원,금연구역
유성구,신성동,127.34811,36.386894,꿈보어린이집 놀이터,금연구역
유성구,신성동,127.35048,36.3908,숯골어린이공원,금연구역
유성구,신성동,127.355156,36.38836,한국화학연구원어린이집 놀이터,금연구역
유성구,신성동,127.345985,36.389996,상아어린이집 놀이터,금연구역
유성구,신성동,127.3766,36.412693,메리힐어린이집 놀이터,금연구역
유성구,신성동,127.3468,36.387283,삼성한울아파트유치원앞놀이터,금연구역
유성구,신성동,127.3468,36.387283,삼성한울아파트후문쪽놀이터,금연구역
유성구,온천1동,127.33105,36.352875,삼정어린이공원(시민헌수동산내 놀이터),금연구역
유성구,온천1동,127.3332,36.35511,창리어린이공원,금연구역
유성구,온천1동,127.33575,36.351627,진터어린이공원 놀이터,금연구역
유성구,온천1동,127.320114,36.353683,정원어린이집,금연구역
유성구,온천1동,127.32894,36.35065,초롱마을아파트놀이터,금연구역
유성구,온천1동,127.332085,36.35064,방죽어린이공원,금연구역
유성구,온천1동,127.32825,36.34965,남산어린이공원,금연구역
유성구,온천1동,127.32928,36.349213,킨더그린어린이집 내 실외놀이터,금연구역
유성구,온천1동,127.33669,36.35117,구암파니파니어린이집 내 실외놀이터,금연구역
유성구,온천1동,127.33387,36.349056,인삼어린이공원,금연구역
유성구,온천1동,127.3298,36.351707,구암2어린이공원 놀이터,금연구역
유성구,온천1동,127.337166,36.356163,유성자이아파트 놀이터,금연구역
유성구,온천1동,127.34059,36.353474,CJ나인파크 주상복합아파트 어린이놀이시설,금연구역
유성구,온천1동,127.33569,36.35335,들말어린이공원,금연구역
유성구,온천1동,127.33686,36.354473,세움펠리피아15층 옥상 놀이터,금연구역
유성구,온천1동,127.33887,36.351147,구암어린이공원,금연구역
유성구,온천1동,127.339355,36.351006,대전봉명어린이집 놀이터,금연구역
유성구,온천1동,127.35769,36.360683,유림공원 놀이터,금연구역
유성구,온천1동,127.33938,36.35277,봉명어린이공원,금연구역
유성구,온천1동,127.348114,36.352974,용반소공원,금연구역
유성구,온천1동,127.339836,36.349117,원골어린이공원,금연구역
유성구,온천2동,127.36846,36.374832,한국원자력안전기술원 직장어린이집 놀이터,금연구역
유성구,온천2동,127.35698,36.368282,카이스트 외국인교수아파트 어린이놀이터,금연구역
유성구,온천2동,127.350296,36.3643,자연아파트어린이놀이터,금연구역
유성구,온천2동,127.34692,36.36182,다솔아파트어린이놀이터,금연구역
유성구,온천2동,127.35123,36.364002,활골어린이공원,금연구역
유성구,온천2동,127.35221,36.364338,궁동카이스트아파트 놀이터,금연구역
유성구,온천2동,127.35166,36.36164,봉암어린이공원,금연구역
유성구,온천2동,127.34166,36.36833,충남대학교 직장어린이집,금연구역
유성구,온천2동,127.323555,36.361965,대전광역시어린이회관 어린이놀이시설,금연구역
유성구,온천2동,127.323555,36.361965,대전광역시 어린이회관 (사계절상상놀이터),금연구역
유성구,온천2동,127.355705,36.373272,한국기초과학지원연구원 직장어린이집,금연구역
유성구,온천2동,127.35454,36.374893,한국항공우주연구원어린이집,금연구역
유성구,온천2동,127.35674,36.36259,우리어린이집 놀이터,금연구역
유성구,온천2동,127.355354,36.36266,어은어린이공원놀이터,금연구역
유성구,온천2동,127.3385,36.363525,드림월드아파트어린이놀이터,금연구역
유성구,온천2동,127.32591,36.361553,천양원 내 놀이터,금연구역
유성구,온천2동,127.33759,36.358486,장대놀이터,금연구역
유성구,온천2동,127.33347,36.359463,동잠놀이터,금연구역
유성구,온천2동,127.33591,36.364525,월드컵패밀리타운APT 2놀이터,금연구역
유성구,온천2동,127.33591,36.364525,월드컵패밀리APT 1놀이터,금연구역
유성구,온천2동,127.33355,36.36392,유앤아이아파트어린이놀이터,금연구역
