index,구,행정동,경도,위도,이름,구분
117472,중구,부사동,127.428406,36.314102,여우야,상권정보
117482,중구,부사동,127.427925,36.31481,레전드커피 중부영업소,상권정보
117486,중구,부사동,127.435776,36.314217,광명홍천화로구이,상권정보
117493,중구,부사동,127.43081,36.313328,아싸라비야,상권정보
117494,중구,부사동,127.432976,36.31488,시월에밥상,상권정보
117500,중구,부사동,127.43264,36.317482,라보로,상권정보
117504,중구,부사동,127.435,36.31611,토담골,상권정보
117506,중구,부사동,127.43269,36.317387,호식이두마리치킨 문창점,상권정보
117507,중구,부사동,127.436134,36.31428,공주식당,상권정보
117509,중구,부사동,127.43013,36.313408,샵카페21,상권정보
117511,중구,부사동,127.43403,36.31282,대박이삼겹살,상권정보
117513,중구,부사동,127.43591,36.313778,괴산올갱이국밥,상권정보
117514,중구,부사동,127.433235,36.313152,나 비식당,상권정보
117515,중구,부사동,127.43269,36.317387,정족발,상권정보
117516,중구,부사동,127.4325,36.31772,하영호착한곰탕,상권정보
117517,중구,부사동,127.43508,36.31617,대천수산,상권정보
117519,중구,부사동,127.432816,36.3201,해피하우스,상권정보
117520,중구,부사동,127.43495,36.31281,부사주가,상권정보
117524,중구,부사동,127.43424,36.31303,돈꽃화로,상권정보
117525,중구,부사동,127.4359,36.3143,다온민물장어,상권정보
117534,중구,부사동,127.43586,36.312344,가마치통닭 대전부사점,상권정보
117537,중구,부사동,127.433014,36.31312,소담,상권정보
117540,중구,부사동,127.43469,36.311752,대게마니주게,상권정보
117542,중구,부사동,127.43091,36.313663,주구장창한식천하 부사점,상권정보
117543,중구,부사동,127.43061,36.309715,점선면,상권정보
117544,중구,부사동,127.432816,36.3201,오쪼온득쪼온떡,상권정보
117558,중구,부사동,127.42802,36.317337,카페 스테이인터뷰이글스,상권정보
117572,중구,부사동,127.4333,36.315216,착한낙지,상권정보
118442,중구,산성동,127.386734,36.30189,산성골식당,상권정보
118445,중구,산성동,127.38883,36.310562,희라식당,상권정보
118446,중구,산성동,127.38433,36.304096,제일식당,상권정보
118449,중구,산성동,127.42828,36.27158,광명농장,상권정보
118456,중구,산성동,127.39082,36.305607,대청왕숯불갈비,상권정보
118458,중구,산성동,127.38397,36.296288,유정커피스토리,상권정보
118465,중구,산성동,127.38926,36.297062,장터골가든,상권정보
118467,중구,산성동,127.38172,36.294914,디에떼에스프레소 사정점,상권정보
118469,중구,산성동,127.38471,36.298546,천하 왕만두,상권정보
118477,중구,산성동,127.38589,36.30206,노가네아구대구뽈찜,상권정보
118479,중구,산성동,127.386406,36.303276,피자2001 산성점,상권정보
118482,중구,산성동,127.38485,36.30435,김밥짱,상권정보
118493,중구,산성동,127.38266,36.293297,하동만두샤브,상권정보
118495,중구,산성동,127.39349,36.309666,피자의아침 산성문화유천점,상권정보
118497,중구,산성동,127.384796,36.304142,오리방석식당,상권정보
118498,중구,산성동,127.393425,36.299835,토속집,상권정보
118500,중구,산성동,127.3868,36.307137,한밭골식당,상권정보
118501,중구,산성동,127.38433,36.304096,오리샤브샤브,상권정보
118505,중구,산성동,127.38543,36.296223,또봉이통닭 사정오월드점,상권정보
118507,중구,산성동,127.39648,36.309772,얼큰이공주칼국수,상권정보
118508,중구,산성동,127.38589,36.30206,응답하라구이구이,상권정보
118511,중구,산성동,127.388824,36.305218,옛날손만두,상권정보
118515,중구,산성동,127.39211,36.311905,진미식당,상권정보
118518,중구,산성동,127.38491,36.296555,부뚜막,상권정보
118525,중구,산성동,127.38851,36.310173,명품한우정육식당,상권정보
118527,중구,산성동,127.38574,36.304813,롯데리아 대전산성점,상권정보
118532,중구,산성동,127.39867,36.287785,물놀이장1,상권정보
118533,중구,산성동,127.38272,36.296192,로드카페 사정점,상권정보
118536,중구,산성동,127.38945,36.312973,터미널식당,상권정보
118551,중구,산성동,127.37599,36.28461,옛날시골양푼동태찌개,상권정보
118560,중구,산성동,127.38996,36.30565,태평우리소고기국밥,상권정보
118569,중구,산성동,127.382095,36.285183,돌담식당,상권정보
118570,중구,산성동,127.39544,36.311577,칼짬뽕,상권정보
118573,중구,산성동,127.40665,36.2319,최가네식당,상권정보
118575,중구,산성동,127.38597,36.30253,금산순대,상권정보
118580,중구,산성동,127.384865,36.299557,형수네식당,상권정보
118585,중구,산성동,127.378456,36.28859,천성,상권정보
118587,중구,산성동,127.385735,36.3002,돈내고돈먹기,상권정보
118595,중구,산성동,127.38971,36.305862,산성소곱창전골,상권정보
118597,중구,산성동,127.38645,36.30361,친구막창구이,상권정보
118600,중구,산성동,127.38908,36.27081,토방,상권정보
118612,중구,산성동,127.383995,36.301247,대포한우,상권정보
118614,중구,산성동,127.39427,36.311268,아오지탄광촌숯불돼지갈비무한리필,상권정보
118615,중구,산성동,127.38442,36.297085,부자화짬뽕,상권정보
118621,중구,산성동,127.39069,36.306686,북어마당,상권정보
118632,중구,산성동,127.38707,36.303894,전통실내포장마차,상권정보
118636,중구,산성동,127.38471,36.298546,진미,상권정보
118645,중구,산성동,127.385574,36.306065,BBQ치킨 산성점,상권정보
118657,중구,산성동,127.38042,36.293198,김판순김치찌개,상권정보
118660,중구,산성동,127.39066,36.306137,수자네식당,상권정보
118664,중구,산성동,127.39392,36.311184,늘봄우렁쌈밥,상권정보
118667,중구,산성동,127.38043,36.290386,염가네황토영양탕,상권정보
118669,중구,산성동,127.38536,36.296017,어라연숯불갈비,상권정보
118673,중구,산성동,127.39867,36.287785,아이린식당,상권정보
118683,중구,산성동,127.385086,36.296844,웰빙산꼼장어,상권정보
118685,중구,산성동,127.3808,36.29309,만복순대,상권정보
118686,중구,산성동,127.38182,36.294735,신통치킨 사정안영점,상권정보
118689,중구,산성동,127.3883,36.311153,옛날다방,상권정보
118690,중구,산성동,127.38042,36.28964,보문푸드,상권정보
118695,중구,산성동,127.3893,36.31243,내고향식당,상권정보
118697,중구,산성동,127.386734,36.30189,산성골한우숯불구이,상권정보
118701,중구,산성동,127.38875,36.29561,카페마크,상권정보
118702,중구,산성동,127.38757,36.305176,임실치즈피자,상권정보
118703,중구,산성동,127.3952,36.270065,대전송어장횟집,상권정보
118705,중구,산성동,127.378456,36.28859,농협활어회센터식당2,상권정보
118711,중구,산성동,127.3952,36.270065,대전송어장,상권정보
118712,중구,산성동,127.38601,36.304176,맛존치킨,상권정보
118714,중구,산성동,127.37811,36.29056,이성부만두홀릭스,상권정보
118715,중구,산성동,127.38482,36.30673,처갓집양념치킨 한밭아파트점,상권정보
118716,중구,산성동,127.38851,36.310173,정통춘천닭갈비,상권정보
118717,중구,산성동,127.395996,36.309372,프린스출장뷔페,상권정보
118725,중구,산성동,127.38597,36.30253,금산순대집식당,상권정보
118729,중구,산성동,127.390015,36.29486,흥보네집간장게장,상권정보
118731,중구,산성동,127.39066,36.306137,수자네,상권정보
118732,중구,산성동,127.394066,36.30684,조마루감자탕문화산성점 문화산성점,상권정보
118736,중구,산성동,127.38526,36.30437,동창돼지한마리,상권정보
118737,중구,산성동,127.383415,36.294132,시골막국수와닭개장,상권정보
118749,중구,산성동,127.386,36.303886,춘천닭갈비,상권정보
118750,중구,산성동,127.3802,36.28792,육모정보신대가,상권정보
118754,중구,산성동,127.39018,36.313236,대전24시식당,상권정보
118770,중구,산성동,127.37989,36.289913,이노베이터시스템,상권정보
118771,중구,산성동,127.386,36.30103,토속마을,상권정보
118778,중구,산성동,127.38752,36.30477,놀이터,상권정보
118779,중구,산성동,127.38892,36.31039,기쁨카페,상권정보
118783,중구,산성동,127.386604,36.30363,노랑통닭 산성점,상권정보
118784,중구,산성동,127.386024,36.304916,꽃차돌 산성점,상권정보
118785,중구,산성동,127.37958,36.288643,명월축산정육식당,상권정보
118786,중구,산성동,127.384415,36.294804,빈입니다,상권정보
118788,중구,산성동,127.39332,36.30973,섬김,상권정보
118795,중구,산성동,127.38883,36.309437,갈릴리숯분치킨,상권정보
118796,중구,산성동,127.40665,36.2319,최가네,상권정보
118798,중구,산성동,127.38416,36.30433,나 루예나,상권정보
118800,중구,산성동,127.39867,36.287785,바닥분수스넥3,상권정보
118801,중구,산성동,127.37617,36.28592,최가네식당,상권정보
118802,중구,산성동,127.38274,36.30342,신데렐라,상권정보
118803,중구,산성동,127.37438,36.288506,신대송어장,상권정보
118804,중구,산성동,127.38906,36.295937,업,상권정보
118805,중구,산성동,127.3931,36.305553,맨날술이야,상권정보
118807,중구,산성동,127.39195,36.306232,배불뚝이피자앤치킨,상권정보
118811,중구,산성동,127.394226,36.30638,풍미식당,상권정보
118813,중구,산성동,127.388824,36.306244,복순대,상권정보
118815,중구,산성동,127.37989,36.289913,병규돈가스,상권정보
118818,중구,산성동,127.385574,36.306065,십이월구,상권정보
118823,중구,산성동,127.38712,36.306164,찬스,상권정보
118824,중구,산성동,127.384705,36.304756,동해양푼이동태탕,상권정보
118827,중구,산성동,127.384285,36.294525,무챙이손칼국수,상권정보
118829,중구,산성동,127.37404,36.283638,듬뿍오리,상권정보
118836,중구,산성동,127.39215,36.30509,골목길에,상권정보
118837,중구,산성동,127.38819,36.306404,전부치는집,상권정보
118840,중구,산성동,127.38742,36.27069,침산동버드나무집식당,상권정보
118844,중구,산성동,127.39467,36.3063,이조식당,상권정보
118855,중구,산성동,127.3802,36.28792,육모정,상권정보
118856,중구,산성동,127.38482,36.30673,왕짱만두,상권정보
118865,중구,산성동,127.38289,36.29612,카페무루,상권정보
118866,중구,산성동,127.39459,36.310448,만향,상권정보
118867,중구,산성동,127.38645,36.30361,친구식당,상권정보
118868,중구,산성동,127.38568,36.30624,허갈닭강,상권정보
118869,중구,산성동,127.39004,36.29484,유림식당,상권정보
118879,중구,산성동,127.383995,36.301247,청춘갈비,상권정보
118882,중구,산성동,127.380295,36.290924,안영찌개촌,상권정보
118888,중구,산성동,127.39112,36.306255,향남식당 남식당,상권정보
118891,중구,산성동,127.38879,36.306496,돼지마을대패삼겹살,상권정보
118893,중구,산성동,127.38742,36.27069,위보버드나무식당,상권정보
118901,중구,산성동,127.39577,36.31164,동근이숯불두마리치킨 산성점,상권정보
118902,중구,산성동,127.3894,36.295975,송원칼국수 오월드점,상권정보
118905,중구,산성동,127.38331,36.285866,효사랑카페,상권정보
118910,중구,산성동,127.3888,36.30638,복순대식당,상권정보
118917,중구,산성동,127.38805,36.30498,왔다삼겹살,상권정보
118920,중구,산성동,127.37599,36.28461,강연우동태찌개,상권정보
118924,중구,산성동,127.381775,36.29199,복코찜이,상권정보
118950,중구,산성동,127.39312,36.306602,옛날순대국밥,상권정보
118972,중구,산성동,127.38042,36.293198,개성면옥,상권정보
118973,중구,산성동,127.386566,36.301483,영순이바지락칼국수,상권정보
118980,중구,산성동,127.38568,36.30624,각김밥분식,상권정보
118982,중구,산성동,127.3883,36.311153,가정식백반,상권정보
118987,중구,산성동,127.39266,36.308537,멕시칸치킨,상권정보
118993,중구,산성동,127.38058,36.28561,커피와야,상권정보
118997,중구,산성동,127.4106,36.299496,카페 브람스,상권정보
119001,중구,산성동,127.384766,36.29558,임진강참숯민물장어,상권정보
119004,중구,산성동,127.39427,36.311268,아오지탄광촌,상권정보
119005,중구,산성동,127.38912,36.27043,청양식당,상권정보
119009,중구,산성동,127.38702,36.302288,샛터식당,상권정보
119013,중구,산성동,127.3868,36.307137,카페 커피랩8층,상권정보
119014,중구,산성동,127.38469,36.295338,꼬기이야기,상권정보
119024,중구,산성동,127.394585,36.298893,백고을농장,상권정보
119030,중구,산성동,127.3891,36.305317,그동네김밥,상권정보
119037,중구,산성동,127.39164,36.30644,산성식당,상권정보
119041,중구,산성동,127.38782,36.304897,지코바양념치킨 산성점,상권정보
119044,중구,산성동,127.38598,36.30232,신세대식당,상권정보
119046,중구,산성동,127.386185,36.309143,장어명가,상권정보
119049,중구,산성동,127.39453,36.31133,맥스원치킨,상권정보
119055,중구,산성동,127.38603,36.304302,맘스터치대전산성동점 대전산성동점,상권정보
119059,중구,산성동,127.382324,36.292946,이화수육개장 안영점,상권정보
119067,중구,산성동,127.389015,36.305626,뻔뻔한순대,상권정보
119074,중구,산성동,127.39442,36.306896,설악칡냉면 산성점,상권정보
119080,중구,산성동,127.385506,36.30093,사정마을,상권정보
119082,중구,산성동,127.397156,36.255394,산내원식당,상권정보
119084,중구,산성동,127.38505,36.29787,금수강산식당,상권정보
119085,중구,산성동,127.395096,36.311478,옛날해장국,상권정보
119086,중구,산성동,127.38911,36.30876,제삿날,상권정보
119090,중구,산성동,127.378456,36.28859,카페베네 대전농협하나로마트점,상권정보
119095,중구,산성동,127.3914,36.313614,진지방,상권정보
119096,중구,산성동,127.386856,36.305767,울타리고기촌,상권정보
119097,중구,산성동,127.38264,36.295776,신화수산활어회타운,상권정보
119099,중구,산성동,127.386116,36.29622,우미관,상권정보
119100,중구,산성동,127.386,36.303886,도미식당,상권정보
119106,중구,산성동,127.39418,36.29909,계룡산장,상권정보
119108,중구,산성동,127.386856,36.305767,투썸플레이스 대전산성점,상권정보
119111,중구,산성동,127.39545,36.30555,고을가든,상권정보
119116,중구,산성동,127.38515,36.297756,할매옹심이메밀칼국수,상권정보
119122,중구,산성동,127.3868,36.29597,남원추어탕,상권정보
119127,중구,산성동,127.38929,36.306824,피자하나문화산성점 문화산성점,상권정보
119130,중구,산성동,127.39252,36.310627,별미손순대,상권정보
119136,중구,산성동,127.39259,36.305805,태성관,상권정보
119138,중구,산성동,127.384895,36.30271,참맛,상권정보
119139,중구,산성동,127.38399,36.304337,수라궁중칼국수,상권정보
119144,중구,산성동,127.387665,36.30449,가재울식당,상권정보
119145,중구,산성동,127.39867,36.287785,비엔담소,상권정보
119147,중구,산성동,127.37979,36.28792,궁중칼국수,상권정보
119150,중구,산성동,127.38584,36.302155,용수타,상권정보
119151,중구,산성동,127.38433,36.304096,내고향식당,상권정보
119153,중구,산성동,127.391914,36.30875,칼국수만드는사람들,상권정보
119154,중구,산성동,127.40476,36.24293,새한농원,상권정보
119159,중구,산성동,127.3816,36.294445,본가숯불구이,상권정보
119160,중구,산성동,127.38636,36.309307,사천성,상권정보
119161,중구,산성동,127.38961,36.3053,염가네영양탕,상권정보
119168,중구,산성동,127.38848,36.305912,임실치즈피자,상권정보
119169,중구,산성동,127.38201,36.29499,동해루,상권정보
119170,중구,산성동,127.38402,36.295666,김밥친구,상권정보
119175,중구,산성동,127.40425,36.26869,송곡가든,상권정보
119177,중구,산성동,127.38182,36.294735,우남숯불갈비,상권정보
119205,중구,산성동,127.38443,36.30432,유가본가설렁탕,상권정보
119213,중구,산성동,127.39544,36.311577,짬뽕짬뽕,상권정보
119220,중구,산성동,127.38636,36.30194,마이제이커피,상권정보
119221,중구,산성동,127.386,36.303066,원조김밥천국,상권정보
119222,중구,산성동,127.38601,36.302994,목포팥칼국수,상권정보
119224,중구,산성동,127.392395,36.31111,서천활어회타운,상권정보
119230,중구,산성동,127.386024,36.304916,행복정육식당,상권정보
119238,중구,산성동,127.38511,36.296024,비어하우스오프로,상권정보
119243,중구,산성동,127.386,36.30103,흑염소오리토속마을식당,상권정보
119262,중구,산성동,127.388855,36.31077,행복한식당,상권정보
119266,중구,산성동,127.38912,36.27043,청양,상권정보
119269,중구,산성동,127.394585,36.298893,백골농장,상권정보
119271,중구,산성동,127.39266,36.308537,다로우럭한마리,상권정보
119278,중구,산성동,127.38714,36.305416,영희네매운갈비찜,상권정보
119298,중구,산성동,127.38805,36.30498,명인춘천닭갈비,상권정보
119303,중구,산성동,127.38554,36.306293,와글와글분식,상권정보
119306,중구,산성동,127.39473,36.30614,김밥삼형제,상권정보
119312,중구,산성동,127.38594,36.30441,올스타치킨,상권정보
119317,중구,산성동,127.395164,36.30671,웰컴커피숍,상권정보
119319,중구,산성동,127.387375,36.30476,옛날손만두,상권정보
119320,중구,산성동,127.38446,36.297417,신옛날양푼이동태대구찌개,상권정보
119321,중구,산성동,127.39867,36.287785,삼주외식산업대전오월드월드피아점,상권정보
119338,중구,산성동,127.38518,36.29562,홍굴이해물짬뽕 오월드점,상권정보
119341,중구,산성동,127.38518,36.29562,남도오리,상권정보
119346,중구,산성동,127.384796,36.304142,창녕식당,상권정보
119350,중구,산성동,127.394005,36.304047,탑골산마루식당,상권정보
119356,중구,산성동,127.38647,36.300106,피치떡삼총사,상권정보
119363,중구,산성동,127.37867,36.286907,마성소국밥,상권정보
119364,중구,산성동,127.39052,36.313347,솔아다방,상권정보
119366,중구,산성동,127.38816,36.3061,믿음수산,상권정보
119377,중구,산성동,127.39867,36.287785,한울에프앤에스오월드비앤담소점,상권정보
119381,중구,산성동,127.39867,36.287785,삼주외식산업월드피아점,상권정보
119382,중구,산성동,127.384705,36.304756,흥일수제비,상권정보
119384,중구,산성동,127.39441,36.306976,BHC치킨대전산성점 대전산성점,상권정보
119386,중구,산성동,127.38926,36.297062,장터골가든1,상권정보
119388,중구,산성동,127.388626,36.311924,정성식당,상권정보
119395,중구,산성동,127.388824,36.305218,대전하이퍼,상권정보
119396,중구,산성동,127.378456,36.28859,하나로카페 2호점,상권정보
119400,중구,산성동,127.39441,36.306976,그린임실치즈피자,상권정보
119401,중구,산성동,127.39423,36.310444,김가네,상권정보
119408,중구,산성동,127.39029,36.295113,함흥냉면동물원옆,상권정보
119423,중구,산성동,127.39867,36.287785,플로라레스토랑,상권정보
119432,중구,산성동,127.394806,36.3064,족발진영,상권정보
119437,중구,산성동,127.38683,36.304485,짬뽕지존 문셰프의,상권정보
119440,중구,산성동,127.38485,36.30435,오향족발,상권정보
119450,중구,산성동,127.394226,36.30638,힐커피,상권정보
119452,중구,산성동,127.384125,36.295307,캠토 오월드점,상권정보
119453,중구,산성동,127.376495,36.285667,나드리김밥,상권정보
119455,중구,산성동,127.39392,36.311184,연화호프,상권정보
119456,중구,산성동,127.386856,36.30573,취양몽,상권정보
119457,중구,산성동,127.3855,36.304794,산성카페,상권정보
119458,중구,산성동,127.386536,36.30654,하루한끼피자,상권정보
119468,중구,산성동,127.38406,36.296062,부산면관 안영점,상권정보
119474,중구,산성동,127.386,36.30103,티바두마리치킨 산성점,상권정보
119478,중구,산성동,127.38971,36.305862,옛날전집,상권정보
119479,중구,산성동,127.38583,36.305958,노상치킨,상권정보
119493,중구,산성동,127.385414,36.30611,달콤 스토어산성점,상권정보
119497,중구,산성동,127.38768,36.30614,남도분식,상권정보
119501,중구,산성동,127.38782,36.304897,친구야,상권정보
119505,중구,산성동,127.38683,36.304485,청와대,상권정보
119507,중구,산성동,127.38595,36.304104,유민순대국밥,상권정보
119509,중구,산성동,127.38526,36.30437,에이드커피,상권정보
119511,중구,산성동,127.38146,36.285324,벨로드,상권정보
119521,중구,산성동,127.3891,36.305317,페리카나 산성점,상권정보
119527,중구,산성동,127.39512,36.307133,물고기자리,상권정보
119532,중구,산성동,127.386024,36.304916,배스킨라빈스 대전산성점,상권정보
119536,중구,산성동,127.38987,36.31311,집밥먹으러가자,상권정보
119540,중구,산성동,127.38418,36.298443,시스템 씨에스,상권정보
119546,중구,산성동,127.38289,36.29612,무루카페,상권정보
119576,중구,산성동,127.380264,36.293007,고목나무,상권정보
119607,중구,산성동,127.39867,36.287785,범블비,상권정보
119617,중구,산성동,127.38603,36.304302,불닭발땡초동대문엽기떡볶이 대전산성점,상권정보
119625,중구,산성동,127.383095,36.296093,다옴,상권정보
119626,중구,산성동,127.390366,36.305786,낙원김밥집,상권정보
119634,중구,산성동,127.39867,36.287785,먹깨비,상권정보
119640,중구,산성동,127.38568,36.30624,하루,상권정보
119650,중구,산성동,127.38397,36.296288,카페 메르세데스,상권정보
119654,중구,산성동,127.39385,36.309532,카브,상권정보
119655,중구,산성동,127.3994,36.269382,카페 사계절,상권정보
119664,중구,산성동,127.37958,36.288643,소문난부추칼국수,상권정보
119669,중구,산성동,127.38759,36.31087,전통찻집,상권정보
119673,중구,산성동,127.39576,36.3062,아는초밥,상권정보
120003,중구,석교동,127.45321,36.299915,울엄마해장국 옥계점,상권정보
120007,중구,석교동,127.447945,36.307514,대흥국수,상권정보
120011,중구,석교동,127.448135,36.305786,조마루뼈다귀,상권정보
120017,중구,석교동,127.45321,36.299915,한모둠옥계점 옥계점,상권정보
120021,중구,석교동,127.454094,36.297306,화촉카페,상권정보
120028,중구,석교동,127.44135,36.306583,힐가식당,상권정보
120030,중구,석교동,127.45431,36.29954,금산황기닭곰탕,상권정보
120044,중구,석교동,127.43958,36.311172,석교순대,상권정보
120048,중구,석교동,127.45036,36.304047,한성손짜장,상권정보
120059,중구,석교동,127.45627,36.296856,청개구리가든,상권정보
120061,중구,석교동,127.448135,36.305786,우리집,상권정보
120062,중구,석교동,127.441666,36.30954,신통치킨 석교점,상권정보
120081,중구,석교동,127.45526,36.29858,대박수제만두,상권정보
120084,중구,석교동,127.45036,36.304047,태청순대,상권정보
120092,중구,석교동,127.4548,36.29809,민속낙지마당,상권정보
120094,중구,석교동,127.44548,36.30725,촌두부칼국수,상권정보
120104,중구,석교동,127.44212,36.308228,오리랑닭이랑,상권정보
120106,중구,석교동,127.45036,36.304047,또봉이통닭,상권정보
120111,중구,석교동,127.45491,36.297993,59피자,상권정보
120114,중구,석교동,127.454994,36.29788,"빼빼롱꼬마김밥,토스트,커피",상권정보
120120,중구,석교동,127.452736,36.300507,윤경순대국밥,상권정보
120121,중구,석교동,127.44915,36.30178,은하분식식당,상권정보
120122,중구,석교동,127.444664,36.30853,정동올갱이,상권정보
120123,중구,석교동,127.4522,36.301964,나리네분식,상권정보
120136,중구,석교동,127.45227,36.301884,화로,상권정보
120137,중구,석교동,127.44193,36.30883,연화식당,상권정보
120144,중구,석교동,127.45067,36.304066,마중,상권정보
120148,중구,석교동,127.444305,36.308716,수고했어오늘도,상권정보
120149,중구,석교동,127.45491,36.297993,황금돼지막창,상권정보
120153,중구,석교동,127.449715,36.302277,종일반점,상권정보
120157,중구,석교동,127.44221,36.31058,돌다리식당,상권정보
120161,중구,석교동,127.453896,36.295494,골목푸드,상권정보
120164,중구,석교동,127.44927,36.303673,시골칼국수,상권정보
120168,중구,석교동,127.45514,36.297554,용수골,상권정보
120170,중구,석교동,127.45424,36.295116,리치리치,상권정보
120171,중구,석교동,127.44238,36.309067,장모님국시방,상권정보
120178,중구,석교동,127.45021,36.30349,부산아지매돼지국밥,상권정보
120180,중구,석교동,127.439095,36.311314,메엥카페,상권정보
120181,중구,석교동,127.4549,36.29901,부산식당,상권정보
120190,중구,석교동,127.45321,36.299915,양평해장국 울엄마,상권정보
120196,중구,석교동,127.453354,36.299664,깡촌봉평메밀막국수엔유기농쌈낙,상권정보
120203,중구,석교동,127.45382,36.296257,강릉장칼국수,상권정보
120215,중구,석교동,127.440384,36.310753,형제수산,상권정보
120230,중구,석교동,127.443474,36.30807,웅이네식당,상권정보
120236,중구,석교동,127.45002,36.303722,멧돌전,상권정보
120244,중구,석교동,127.44948,36.30435,맛나식당,상권정보
120248,중구,석교동,127.453026,36.300175,영빈관식당,상권정보
120249,중구,석교동,127.45136,36.30216,티바두마리치킨,상권정보
120255,중구,석교동,127.44209,36.309338,김밥타운,상권정보
120256,중구,석교동,127.450615,36.301605,제사방식당,상권정보
120264,중구,석교동,127.45571,36.297215,진성아구찜,상권정보
120265,중구,석교동,127.45114,36.302437,홍어한마리,상권정보
120276,중구,석교동,127.45414,36.2997,또또식당,상권정보
120277,중구,석교동,127.45251,36.301605,7090식당,상권정보
120285,중구,석교동,127.44252,36.3107,유성순대,상권정보
120289,중구,석교동,127.45526,36.29858,돼지막창,상권정보
120291,중구,석교동,127.45428,36.298344,행복한밥상,상권정보
120297,중구,석교동,127.444496,36.308617,장충동왕족발보쌈 부사점,상권정보
120300,중구,석교동,127.44469,36.308033,곤지암한우소머리국밥 대전석교점,상권정보
120303,중구,석교동,127.45067,36.304066,동양돌구이,상권정보
120307,중구,석교동,127.4549,36.29901,통돼지식당,상권정보
120309,중구,석교동,127.44284,36.308907,왕불구이돈,상권정보
120311,중구,석교동,127.44643,36.307663,피자에땅 석교점,상권정보
120316,중구,석교동,127.45431,36.29954,설악산칡냉면,상권정보
120322,중구,석교동,127.45227,36.301884,한성화로,상권정보
120323,중구,석교동,127.44221,36.31058,돌다리,상권정보
120326,중구,석교동,127.44279,36.310593,자매뒷박숯불구이,상권정보
120330,중구,석교동,127.44227,36.3084,맛자랑식당,상권정보
120342,중구,석교동,127.443565,36.310722,앙트르뽀,상권정보
120343,중구,석교동,127.44974,36.30201,종일반점,상권정보
120344,중구,석교동,127.44958,36.304214,추어탕과삼계탕,상권정보
120350,중구,석교동,127.45227,36.301884,꽃돼지왕족발,상권정보
120351,중구,석교동,127.4522,36.301964,금산식당,상권정보
120354,중구,석교동,127.45321,36.299915,울엄마양평해장국 옥계점,상권정보
120356,중구,석교동,127.4406,36.29939,쿡카페24,상권정보
120364,중구,석교동,127.444664,36.30853,올리브,상권정보
120365,중구,석교동,127.43989,36.310913,카페 골동품,상권정보
120371,중구,석교동,127.44287,36.310043,부사할매불고기,상권정보
120376,중구,석교동,127.443085,36.3096,서울순대식당,상권정보
120377,중구,석교동,127.45021,36.30349,뚝배기해장국,상권정보
120392,중구,석교동,127.44469,36.308033,명동식당,상권정보
120396,중구,석교동,127.45092,36.302185,지정환임실치즈피자,상권정보
120397,중구,석교동,127.45526,36.29858,부산꼼장어,상권정보
120405,중구,석교동,127.44982,36.303493,모암로7번길,상권정보
120410,중구,석교동,127.44212,36.308228,큰통치킨 석교점,상권정보
120411,중구,석교동,127.45441,36.29866,녹두빈대떡,상권정보
120416,중구,석교동,127.447296,36.306267,한울타리식당,상권정보
120424,중구,석교동,127.445145,36.307438,복천식당,상권정보
120425,중구,석교동,127.443756,36.308468,낭만커피,상권정보
120426,중구,석교동,127.44212,36.308716,해맑은식당,상권정보
120450,중구,석교동,127.4556,36.299294,카페연,상권정보
120452,중구,석교동,127.442535,36.30879,정가네,상권정보
120453,중구,석교동,127.443016,36.309395,아임일리터 석교점,상권정보
120454,중구,석교동,127.441765,36.309116,남매당,상권정보
120456,중구,석교동,127.43851,36.310543,브릭스,상권정보
120463,중구,석교동,127.45441,36.29865,지코바치킨 옥계점,상권정보
120466,중구,석교동,127.455124,36.297806,꽁꽁24 옥계점,상권정보
120467,중구,석교동,127.44796,36.30504,"오늘,호동",상권정보
120469,중구,석교동,127.44241,36.309696,석교동복지만두레,상권정보
120470,중구,석교동,127.448135,36.305786,황제장어나라,상권정보
120477,중구,석교동,127.45269,36.300644,저기삼겹살파내,상권정보
120491,중구,석교동,127.454994,36.29788,맛돼지종점,상권정보
120494,중구,석교동,127.4565,36.29526,옥계하우스,상권정보
120496,중구,석교동,127.449165,36.30569,정가네추어명가,상권정보
120498,중구,석교동,127.444305,36.308716,참치집,상권정보
120502,중구,석교동,127.455124,36.297806,수유리혼밥왕엔국제시장국밥 가오점,상권정보
120511,중구,석교동,127.44097,36.31042,대가김치찌개와짜글이,상권정보
120513,중구,석교동,127.44569,36.310307,제이엠티,상권정보
120536,중구,석교동,127.44466,36.30886,나만봄,상권정보
121099,중구,오류동,127.40669,36.3216,만석군,상권정보
121100,중구,오류동,127.40876,36.32174,참이맛감자탕,상권정보
121105,중구,오류동,127.40663,36.321667,태영막창,상권정보
121108,중구,오류동,127.407,36.3221,삼성왕갈비,상권정보
121109,중구,오류동,127.410034,36.322575,미송복집,상권정보
121110,중구,오류동,127.40972,36.322636,족발집,상권정보
121111,중구,오류동,127.40453,36.323627,모다드렁생선구이,상권정보
121112,중구,오류동,127.40653,36.321754,양푼이동태찌개,상권정보
121113,중구,오류동,127.40915,36.322445,가마솥집식당,상권정보
121114,중구,오류동,127.40331,36.322468,커피인코나,상권정보
121116,중구,오류동,127.406006,36.32688,블랙빈카페 블랙빈,상권정보
121118,중구,오류동,127.40492,36.32282,무겐식당,상권정보
121129,중구,오류동,127.409805,36.32251,음악에꽃마차,상권정보
