index,요양기관명,종별코드명,시군구코드명,동,주소,우편번호,x좌표,y좌표
872,윤내과의원,의원,대전서구,용문동,대전광역시 서구 계룡로 662 (용문동),35304,127.3944091,36.3370177
873,윤내과의원,의원,대전동구,자양동,"대전광역시 동구 동대전로 200 2층 201호 (자양동, 예일크리닉빌딩)",34514,127.4491022,36.339397
874,윤대호가정의학과의원,의원,대전동구,성남동,대전광역시 동구 계족로 346 (성남동),34590,127.4348601,36.3431082
875,윤마취통증의학과의원,의원,대전서구,둔산동,"대전광역시 서구 둔산중로 38 4층 (둔산동, 메트로존)",35241,127.3872546,36.3499147
876,윤슬안과의원,의원,대전유성구,원내동,대전광역시 유성구 계백로 927 코젤랜드 3층 (원내동),34223,127.3266814,36.3008979
877,윤신의이비인후과의원,의원,대전서구,월평동,"대전광역시 서구 청사로 65 302호 (월평동, 황실코아상가)",35216,127.3716973,36.3614449
878,윤일국내과의원,의원,대전동구,판암동,대전광역시 동구 옥천로 178 2층 (판암동),34676,127.4600945,36.3170396
879,윤재활의학과의원,의원,대전동구,원동,"대전광역시 동구 대전로 771 2층 202호 (원동, 중앙프라자)",34630,127.433797,36.3284833
880,율빛의원,의원,대전서구,괴정동,대전광역시 서구 계룡로 586 301호 (괴정동),35269,127.3884489,36.3415678
881,으뜸정형외과의원,의원,대전서구,관저동,대전광역시 서구 구봉로 139 5층 (관저동),35382,127.3385674,36.2967984
882,은빛사랑정신건강의학과의원,의원,대전서구,월평동,대전광역시 서구 월평중로 36 5층 (월평동),35223,127.3641838,36.3579318
883,은산부인과의원,의원,대전동구,대동,대전광역시 동구 동대전로 80 3층 (대동),34648,127.4433766,36.3296356
884,은혜산부인과의원,의원,대전서구,도마동,대전광역시 서구 계백로 1420 3층 (도마동),35400,127.3792554,36.3122676
885,을지소아청소년과의원,의원,대전중구,목동,대전광역시 중구 목중로 51-1 2층 (목동),34811,127.4088594,36.337856
886,을지의원,의원,대전서구,가수원동,대전광역시 서구 계백로1158번길 114 2층 (가수원동),35389,127.3544241,36.3000344
887,을지정형외과의원,의원,대전유성구,송강동,대전광역시 유성구 봉산로 1,34009,127.3882118,36.4342005
888,의료법인마리아의료재단마리아의원,의원,대전서구,둔산동,"대전광역시 서구 청사로 148 2층 203,206,207,208호 (둔산동, 매그놀리아)",35209,127.3801337,36.3594577
889,의료법인은산의료재단대덕한사랑의원,의원,대전대덕구,오정동,대전광역시 대덕구 한남로 123 3층 (오정동),34435,127.4164366,36.3483964
890,의료법인중앙의료재단씨엠아이의원,의원,대전서구,둔산동,대전광역시 서구 한밭대로 797 지하1층 (둔산동),35209,127.3874351,36.3583182
891,의사랑의원,의원,대전유성구,지족동,대전광역시 유성구 지족북로66번길 60 3층 302호 (지족동),34070,127.3079498,36.3882226
892,이강근마취통증의학과의원,의원,대전동구,판암동,대전광역시 동구 옥천로 183 판암퍼스트타워 5층 501~506호 (판암동),34675,127.460282,36.3179341
893,이강산가정의학과의원,의원,대전동구,용전동,대전광역시 동구 계족로 425 (용전동),34546,127.4318851,36.3497443
894,이경민소아청소년과의원,의원,대전서구,도안동,"대전광역시 서구 도안동로11번길 10 3층 301,302,303호 (가수원동)",35368,127.3522167,36.3064307
895,이국희산부인과의원,의원,대전유성구,반석동,대전광역시 유성구 반석로 16 (반석동),34068,127.3126642,36.3918614
896,이기수의원,의원,대전서구,월평동,대전광역시 서구 청사로 5,35210,127.3648967,36.3609364
897,이기정내과의원,의원,대전서구,도마동,대전광역시 서구 도산로 93 (도마동),35334,127.3782671,36.3167768
898,이내과의원,의원,대전중구,대흥동,대전광역시 중구 중교로 15 (대흥동),34940,127.421572,36.3246787
899,이동규의원,의원,대전서구,탄방동,"대전광역시 서구 둔산중로 20 나비家 아르누보팰리스 2층 201,228,229호 (탄방동)",35260,127.3872723,36.3484004
900,이동복소아청소년과의원,의원,대전중구,오류동,대전광역시 중구 계백로 1689,34909,127.4071479,36.3211244
901,이레마취통증의학과의원,의원,대전동구,신흥동,"대전광역시 동구 계족로 75 6층 (신흥동, 한가족 크리닉)",34639,127.4439894,36.3214033
902,이마음정신건강의학과의원,의원,대전중구,오류동,대전광역시 중구 계백로 1709,34909,127.4090391,36.3218903
903,이봉희정신건강의학과의원,의원,대전중구,은행동,대전광역시 중구 중앙로 171 4층 (은행동),34832,127.4283026,36.3298458
904,이상두소아과의원,의원,대전유성구,원내동,대전광역시 유성구 진잠로42번길 107 (원내동),34230,127.3199458,36.2984213
905,이상운재활의학과의원,의원,대전중구,유천동,"대전광역시 중구 계백로 1619 301호 (유천동, 벽산프라자)",34899,127.3997468,36.319306
906,이상원이비인후과의원,의원,대전대덕구,법동,대전광역시 대덕구 동춘당로 179 (법동),34406,127.4316129,36.3673979
907,이상주내과의원,의원,대전중구,문화동,대전광역시 중구 계룡로 922,34964,127.4144273,36.3198835
908,이성구이비인후과의원,의원,대전유성구,봉명동,대전광역시 유성구 계룡로 50 (봉명동),34177,127.3365212,36.3549289
909,이양덕내과의원,의원,대전유성구,봉명동,대전광역시 유성구 도안대로 512-17 3층 (봉명동),34190,127.3413312,36.346006
910,이연정신건강의학과의원,의원,대전서구,탄방동,대전광역시 서구 계룡로553번안길 19 3층 302호 (탄방동),35262,127.3862801,36.3461106
911,이영인산부인과의원,의원,대전유성구,장대동,대전광역시 유성구 유성대로 727 (장대동),34173,127.3324925,36.3585043
912,이윤희정신건강의학과의원,의원,대전동구,성남동,대전광역시 동구 동서대로 1688 빅플러스타워 6층 601호 (성남동),34572,127.437419,36.3488949
913,이정은정신건강의학과의원,의원,대전서구,탄방동,"대전광역시 서구 문정로 30 6층 (탄방동, 한마음클리닉)",35261,127.3828729,36.3463558
914,이종락성형외과의원,의원,대전서구,둔산동,"대전광역시 서구 대덕대로 194 5층 (둔산동, 백마빌딩)",35234,127.3782047,36.3501606
915,이종미산부인과의원,의원,대전서구,월평동,"대전광역시 서구 월평중로 24 3층 (월평동, 푸른크리닉)",35223,127.3641676,36.356815
916,이종성피부과의원,의원,대전서구,도마동,대전광역시 서구 도산로 45 3층 (도마동),35401,127.3803034,36.3126705
917,이중화비뇨기과의원,의원,대전중구,대흥동,대전광역시 중구 중교로 66,34920,127.4268603,36.3261656
918,이지브레인정신건강의학과의원,의원,대전서구,둔산동,"대전광역시 서구 둔산로 130 406호 (둔산동, 대덕프라자)",35241,127.3881385,36.3509828
919,이지소아청소년과의원,의원,대전서구,둔산동,"대전광역시 서구 청사로 282 302호 (둔산동, 수정타운상가)",35206,127.3975779,36.3592461
920,이철원내과의원,의원,대전서구,내동,대전광역시 서구 갈마로 242 (내동),35313,127.3807879,36.3341544
921,이철호비뇨기과의원,의원,대전중구,은행동,대전광역시 중구 중앙로 159 3층 (은행동),34832,127.4271868,36.3294423
922,이춘근이비인후과의원,의원,대전동구,중동,대전광역시 동구 중앙로193번길 6 (중동),34627,127.4308015,36.3308952
923,이헌주성형외과의원,의원,대전서구,둔산동,"대전광역시 서구 대덕대로 193 7층 (둔산동, 하나빌딩)",35230,127.3774762,36.3505317
924,이형주성형외과의원,의원,대전서구,괴정동,대전광역시 서구 계룡로 586 6층 (괴정동),35269,127.3884489,36.3415678
925,이호성소아청소년과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 178 (지족동),34086,127.3185334,36.3756719
926,이호외과의원,의원,대전서구,용문동,대전광역시 서구 도산로 398,35307,127.3945069,36.3390226
927,이화미래내과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 178 (지족동),34086,127.3185334,36.3756719
928,이화산부인과의원,의원,대전동구,판암동,대전광역시 동구 옥천로 183 판암퍼스트타워 4층 419~422호 (판암동),34675,127.460282,36.3179341
929,이희우내과의원,의원,대전서구,도마동,"대전광역시 서구 계백로 1402 B동 2,4층 (도마동)",35400,127.3775287,36.3117245
930,인구보건복지협회대전충남지회가족보건의원,의원,대전중구,오류동,대전광역시 중구 오류로 98 (오류동),34872,127.402575,36.329008
931,인성의원,의원,대전중구,중촌동,대전광역시 중구 목중로 4 (중촌동),34814,127.4131012,36.3349421
932,임상복내과의원,의원,대전대덕구,중리동,대전광역시 대덕구 계족로 615 (중리동),34389,127.4298761,36.3663506
933,임현순산부인과의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 202 3층 (둔산동),35234,127.378641,36.3508361
934,잇츠미의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 223 대우토피아 6층 601호 (둔산동),35229,127.3788486,36.3529106
935,자애산부인과의원,의원,대전서구,탄방동,대전광역시 서구 문정로 32 4층 (탄방동),35261,127.3830541,36.3464433
936,자연내과의원,의원,대전대덕구,송촌동,대전광역시 대덕구 동서대로 1783 (송촌동),34425,127.4435831,36.355139
937,자운가정의원,의원,대전유성구,신봉동,대전광역시 유성구 자운로97번길 470 (신봉동),34059,127.33849,36.4144356
938,장기철가정의학과의원,의원,대전중구,부사동,대전광역시 중구 보문로 46 3층 (부사동),35032,127.4357861,36.3137131
939,장소아청소년과의원,의원,대전중구,태평동,대전광역시 중구 동서대로 1218 4층 (태평동),34892,127.3952896,36.3255391
940,장안외과의원,의원,대전대덕구,중리동,대전광역시 대덕구 계족로 561 (중리동),34390,127.4311864,36.3616441
941,장이비인후과의원,의원,대전동구,중동,대전광역시 동구 중앙로 209-1 2층 (중동),34627,127.4321211,36.3312764
942,장효식내과의원,의원,대전중구,은행동,대전광역시 중구 대전천서로 449 (은행동),34922,127.4292216,36.3289388
943,전창렬소아청소년과의원,의원,대전대덕구,신탄진동,대전광역시 대덕구 신탄진로 790 (신탄진동),34311,127.429794,36.4479989
944,정광설정신건강의학과의원,의원,대전중구,오류동,대전광역시 중구 계백로 1717 2층 (오류동),34909,127.4101601,36.3220255
945,정덕영비뇨기과의원,의원,대전동구,중동,대전광역시 동구 중앙로 211 (중동),34627,127.4322576,36.3312729
946,정림내과의원,의원,대전서구,정림동,대전광역시 서구 정림로 58 2층 (정림동),35396,127.3654937,36.3056158
947,정림이비인후과의원,의원,대전서구,정림동,대전광역시 서구 계백로 1278 1층 (정림동),35394,127.36498,36.3074803
949,정민이비인후과의원,의원,대전유성구,봉명동,대전광역시 유성구 대학로 11 3층 (봉명동),34168,127.3414582,36.3549254
950,정부대전청사부속의원,의원,대전서구,둔산동,"대전광역시 서구 청사로 189 (둔산동,(지하1))",35208,127.384911,36.36138
951,정산부인과의원,의원,대전동구,중동,대전광역시 동구 대전천동로 570 (중동),34627,127.428563,36.3313288
952,정수성산부인과의원,의원,대전서구,도마동,대전광역시 서구 계백로 1440 (도마동),35402,127.3811345,36.3133029
953,정원산부인과의원,의원,대전유성구,지족동,"대전광역시 유성구 노은로 170 2층 (지족동, 스타시티)",34086,127.3184267,36.3748013
954,정일호외과의원,의원,대전서구,갈마동,대전광역시 서구 계룡로 353 (갈마동),35224,127.3682604,36.3537938
955,정진선정형외과의원,의원,대전동구,효동,대전광역시 동구 대전로 617,34634,127.4399688,36.315745
956,정진의원,의원,대전동구,판암동,대전광역시 동구 옥천로 187 7층 (판암동),34675,127.4608372,36.3180764
957,정창훈성형외과의원,의원,대전서구,둔산동,"대전광역시 서구 대덕대로 199 6층 (둔산동, 우남빌딩)",35230,127.3777972,36.3510361
958,정태성정형외과의원,의원,대전중구,석교동,대전광역시 중구 대종로 220 (석교동),35036,127.4432335,36.3092873
959,제네스성형외과의원,의원,대전서구,둔산동,대전광역시 서구 둔산로 52 4층 (둔산동),35234,127.379713,36.3510389
960,제이에스힐링의원,의원,대전서구,탄방동,"대전광역시 서구 계룡로 633 2,6층 (탄방동)",35264,127.3184252,36.3744706
961,제이엔제이연합의원,의원,대전동구,가양동,대전광역시 동구 동대전로 284,34534,127.4454145,36.3464455
