구분,시설명,구,동,주소,위도,경도
어린이놀이시설,고래들근린공원,유성구,지족동,지족동 1064,36.3865439009588,127.309930277808
어린이놀이시설,청벽산근린공원 어린이놀이터,유성구,탑립동,오룡1길 68,36.4150615123005,127.403370201858
어린이놀이시설,대전 한국원자력연구원 어린이놀이시설,유성구,탑립동,테크노중앙로 267-11,36.4162117472409,127.408199972584
어린이놀이시설,송림마을3단지(301동),유성구,하기동,노은로 353,36.3893568750395,127.322069223573
어린이놀이시설,송림마을3단지(306동),유성구,하기동,노은로 353,36.3893568750395,127.322069223573
어린이놀이시설,송림마을4단지 어린이놀이터1,유성구,하기동,노은로 358,36.3882456826916,127.324584142655
어린이놀이시설,송림마을4단지 어린이놀이터2,유성구,하기동,노은로 358,36.3882456826916,127.324584142655
어린이놀이시설,송림마을4단지 어린이놀이터3,유성구,하기동,노은로 358,36.3882456826916,127.324584142655
어린이놀이시설,송림마을4단지 유아놀이터,유성구,하기동,노은로 358,36.3882456826916,127.324584142655
어린이놀이시설,송림마을5단지아파트어린이놀이터,유성구,하기동,노은로 416,36.390719743092,127.329689210166
어린이놀이시설,송림마을5단지 아파트놀이터 2,유성구,하기동,노은로 416,36.390719743092,127.329689210166
어린이놀이시설,송림마을6단지아파트 중앙광장 어린이놀이터,유성구,하기동,노은로426번길 15,36.3904678551864,127.331548874698
어린이놀이시설,송림근린공원놀이터,유성구,하기동,북유성대로 228,36.3862007355417,127.319540782333
어린이놀이시설,송림마을1단지아파트 놀이터1,유성구,금곡동,송림로 13,37.473420857722,126.636543243245
어린이놀이시설,송림마을1단지아파트 놀이터2,유성구,금곡동,송림로 13,37.473420857722,126.636543243245
어린이놀이시설,송림마을2단지아파트어린이놀이터,유성구,금곡동,송림로 20,37.4732851321027,126.637441281559
어린이놀이시설,송림마을2단지 놀이시설,유성구,금곡동,송림로 20,37.4732851321027,126.637441281559
어린이놀이시설,상아어린이집 놀이터,유성구,하기동,하기로 151,36.3899955100343,127.345989100131
어린이놀이시설,초숯골어린이공원놀이터,유성구,하기동,하기동 539,36.3874017156531,127.324591668774
어린이놀이시설,위텃골어린이공원놀이터,유성구,하기동,하기동 550,36.3888484466038,127.330933323216
어린이놀이시설,아래텃골어린이공원놀이터,유성구,하기동,하기동 562,36.3870742235733,127.331452656856
어린이놀이시설,기은어린이공원놀이터,유성구,복용동,복용동 599-1,36.3425659858364,127.316411748814
어린이놀이시설,박산어린이공원놀이터,유성구,복용동,복용동 586,36.3436775034041,127.311815663809
어린이놀이시설,와룡어린이공원놀이터,유성구,복용동,복용동 612-1,36.3414454028042,127.314179394973
어린이놀이시설,화산어린이공원놀이터,유성구,덕명동,덕명동 598,36.3490876822089,127.298852334333
어린이놀이시설,호산어린이공원,유성구,학하동,학하동 730,36.3386723638834,127.306237495263
어린이놀이시설,별빛어린이공원,유성구,학하동,학하동 715-1,36.3419470350063,127.3084224553
어린이놀이시설,학무정어린이공원,유성구,학하동,학하동 763-4,36.3391610182414,127.312421431636
어린이놀이시설,영당말어린이공원,유성구,학하동,학하동 778-1,36.3374508031002,127.311646042672
어린이놀이시설,월봉어린이공원,유성구,학하동,학하동 783-3,36.3356870913016,127.310647709586
어린이놀이시설,메리힐어린이집 놀이터,유성구,화암동,대덕대로925번길 26-9,36.412693266861,127.376598883978
어린이놀이시설,플레이원키즈카페,유성구,죽동,북유성대로 184,36.3828959174786,127.322440455212
어린이놀이시설,키즈카페 빠방,유성구,문지동,문지로299번길 12,36.393379646835,127.406318080003
어린이놀이시설,점핑프렌즈,유성구,지족동,지족로 292,36.3875532231144,127.309091670328
어린이놀이시설,노리킹,유성구,지족동,노은로 144,36.372542174003,127.318506955845
어린이놀이시설,점프스쿨,유성구,장대동,문화원로 16,36.3612447085482,127.338018216599
어린이놀이시설,통통발자국,유성구,전민동,유성대로 1741,36.4002913376325,127.40424395435
어린이놀이시설,너티차일드,유성구,도룡동,엑스포로151번길 19,36.3761518348165,127.395382761984
사회복지시설,갑동경로당,유성구,갑동,갑동로 53(갑동),36.3617995109091,127.293172377308
사회복지시설,계산1통경로당,유성구,계산동,원계산로 140(계산동),36.3258900697942,127.304139398086
사회복지시설,늘푸른,유성구,계산동,원계산로 182-34,36.3305537528016,127.305558962125
사회복지시설,하늘빛 노인요양공동생활가정,유성구,계산동,학산로 83-7,36.3362005304055,127.299835848009
사회복지시설,오투그란데미학(아)경로당,유성구,계산동,학하남로 10(계산동),36.3437063754614,127.302404186776
사회복지시설,학의뜰(아)경로당,유성구,계산동,학하로 33(계산동,36.3378953482041,127.301352626877
사회복지시설,뿌리경로당,유성구,관평동,관들5길 14(관평동),36.4228594821595,127.392000697119
사회복지시설,관평1통경로당,유성구,관평동,관용로 44(관평동),36.4149268826164,127.381373318584
사회복지시설,대덕테크노밸리7단지(아)경로당,유성구,관평동,관평1로 12(관평동,36.4252030564833,127.387109146581
사회복지시설,테크노(아)2단지경로당,유성구,관평동,배울1로 13(관평동,36.420267520663,127.381268303494
사회복지시설,대덕테크노밸리9단지(아)경로당,유성구,관평동,배울2로 19(관평동,36.4225782893024,127.387176402282
사회복지시설,대덕테크노밸리3단지(아)경로당,유성구,관평동,배울2로 24(관평동,36.4217596046492,127.386139686481
사회복지시설,대덕테크노밸리8단지(아)경로당,유성구,관평동,배울2로 3(관평동,36.4237087204818,127.384439693785
사회복지시설,대덕테크노밸리5단지(아)경로당,유성구,관평동,배울2로 42(관평동,36.4202527871081,127.386690746022
사회복지시설,테크노밸리1단지(아)경로당,유성구,관평동,배울2로 6(관평동,36.4226086113619,127.38347698641
사회복지시설,대덕테크노밸리10단지(아)경로당,유성구,관평동,배울2로 61(관평동,36.4224748567952,127.390738630013
사회복지시설,테크노(아)6단지경로당,유성구,관평동,배울2로 78(관평동,36.420211965313,127.39103493024
사회복지시설,테크노 노인복지센터,유성구,관평동,테크노4로 107,36.4248531939945,127.389446439607
사회복지시설,나이팅게일 실버홈 1호점,유성구,관평동,테크노5로 68,36.4263592000299,127.393027250075
사회복지시설,나이팅게일주간보호센터,유성구,관평동,테크노5로 68,36.4263592000299,127.393027250075
사회복지시설,하늘꽃,유성구,교촌동,유성대로155번길 109-6(교촌동),36.3093610381897,127.311904667538
사회복지시설,교촌3통경로당,유성구,교촌동,유성대로155번길 24(교촌동),36.3115498029198,127.315555483735
사회복지시설,하늘품(사)굿프랜드,유성구,교촌동,유성대로155번길 60-17(교촌동),36.3109939456008,127.314326971448
사회복지시설,제이파크(아)경로당,유성구,교촌동,진잠로149번길 24(교촌동),36.3050597014743,127.319712795919
사회복지시설,미메이드(아)경로당,유성구,교촌동,진잠로149번길 30(교촌동),36.3049679607772,127.317820101568
사회복지시설,구룡경로당,유성구,구룡동,구룡달전로 266(구룡동),36.4506117097753,127.364600299647
사회복지시설,구암11.15통경로당,유성구,구암동,계룡로16번길 83(구암동),36.3528755493605,127.331045592661
사회복지시설,구암2통경로당,유성구,구암동,계룡로52번길 77(구암동),36.3516290830022,127.335746863034
사회복지시설,우성햇살(아)경로당,유성구,구암동,계룡로60번길 86(구암동),36.3513410307703,127.336208514237
사회복지시설,구암7통경로당,유성구,구암동,박산로46번길 40(구암동),36.3544214104181,127.317401132085
사회복지시설,“다정”노인주간보호센터,유성구,구암동,월드컵대로 243,36.3489200042457,127.327353372076
사회복지시설,구암4통경로당,유성구,구암동,월드컵대로275번길 48(구암동),36.3506386445997,127.332086774067
사회복지시설,초롱마을(아)경로당,유성구,구암동,월드컵대로253번길 37(구암동),36.3506522966968,127.32894289671
사회복지시설,구암13통경로당,유성구,구암동,유성대로626번길 20(구암동),36.3496529078767,127.328248887164
사회복지시설,창리경로당,유성구,구암동,유성대로694번길 23-1(구암동),36.355235292147,127.333083592145
사회복지시설,구암8통경로당,유성구,구암동,현충원로 392(구암동),36.3588825485481,127.314349291731
사회복지시설,구암9통경로당,유성구,구암동,현충원로 451-1(구암동),36.359704958074,127.320960521466
사회복지시설,자연(아)경로당,유성구,궁동,궁동로 49(궁동),36.364300905311,127.350298048773
사회복지시설,다솔(아)경로당,유성구,궁동,궁동로 5(궁동),36.3618201150586,127.346913690935
사회복지시설,궁동3통경로당,유성구,궁동,궁동로 60(궁동),36.3640023316739,127.351223973289
사회복지시설,궁동할머니경로당,유성구,궁동,농대로15번길 25(궁동),36.3616406830239,127.351663830697
사회복지시설,금탄동경로당,유성구,금탄동,대금로 385(금탄동),36.4933942171947,127.383883807967
사회복지시설,열매마을(아)10단지경로당,유성구,노은동,노은동로 111(노은동,36.3701181686692,127.320640132969
사회복지시설,노은경로당,유성구,노은동,노은동로87번길 81(노은동),36.3683136351225,127.318864122255
사회복지시설,열매마을(아)11단지경로당,유성구,노은동,왕가봉로 23(노은동,36.365850643176,127.314885865059
사회복지시설,새미래(아)경로당,유성구,노은동,은구비남로 34(노은동,36.3697938076171,127.318629804726
사회복지시설,열매마을9단지(아)경로당,유성구,노은동,은구비남로 56(노은동,36.3715830262445,127.321913594272
사회복지시설,대동1통경로당,유성구,대동,대금로 224(대동),36.4855350006193,127.39503304599
사회복지시설,대동2통경로당,유성구,대동,대금로153번길 64(대동),36.4813487656598,127.393481997791
사회복지시설,진잠드리움1단지(아)경로당,유성구,대정동,대정로28번길 50(대정동),36.3141771989312,127.321609046176
사회복지시설,"""참사랑""노인주간보호센터",유성구,대정동,대정로28번안길 25,36.3134073303077,127.320766296559
사회복지시설,진잠드리움2단지(아)경로당,유성구,대정동,대정로28번안길 80(대정동),36.313155897386,127.321639481406
사회복지시설,대정3통경로당,유성구,대정동,원계산로77번길 17(대정동),36.3205039278584,127.305960831063
사회복지시설,대정2통경로당,유성구,대정동,유성대로217번길 34(대정동),36.3159917351426,127.31401375004
사회복지시설,대정1통경로당,유성구,대정동,한우물로 93(대정동),36.3129290465509,127.326765457551
사회복지시설,운암네오미아아파트경로당,유성구,덕명동,덕명로 26(덕명동,36.3578075041661,127.302348759986
사회복지시설,덕명하우스토리경로당,유성구,덕명동,덕명로 63(덕명동,36.3583087825645,127.306505145155
사회복지시설,화산경로당,유성구,덕명동,수통골로55번길 188(덕명동),36.3499606696216,127.295584649094
사회복지시설,선우치매센타,유성구,덕명동,수통골로71번길 10,36.3468209738615,127.292873255537
사회복지시설,유성노인복지센터,유성구,덕명동,수통골로71번길 10,36.3468209738615,127.292873255537
사회복지시설,과학기술인공제회 사이언스빌리지,유성구,도룡동,대덕대로 522,36.379248109244,127.379733882509
사회복지시설,현대(아)경로당,유성구,도룡동,대덕대로541번길 68(도룡동),36.3832143380992,127.377174538796
사회복지시설,도룡동경로당 ,유성구,도룡동,문지로 23(도룡동),36.3889849716314,127.381376981616
사회복지시설,스마트시티(아)경로당,유성구,도룡동,엑스포로123번길 65-38(도룡동,36.3781291523733,127.392988720623
사회복지시설,문지효성해링턴플레이스아파트경로당,유성구,문지동,문지로 300,36.3940857420008,127.40755233703
사회복지시설,반석마을5단지(아)경로당,유성구,반석동,반석동로 33(반석동,36.3906157315051,127.309730093694
사회복지시설,고운마음반석요양원,유성구,반석동,반석동로 52-10,36.3919448933468,127.312281628692
사회복지시설,반석마을8단지(아)경로당,유성구,반석동,반석동로 82(반석동,36.3954029582102,127.311451871385
사회복지시설,진솔 주간보호센터,유성구,본오동,반석로 20,37.2965839545583,126.86198059848
사회복지시설,반석마을4단지(아)경로당,유성구,본오동,반석로 46(반석동,37.2965772924852,126.864953604456
사회복지시설,반석2통경로당,유성구,반석동,반석로 62(반석동),36.3907883381657,127.307800155149
사회복지시설,반석1통경로당,유성구,반석동,반석로142번길 6(반석동),36.3895804289031,127.299137314553
사회복지시설,반석마을(아)7단지경로당,유성구,반석동,반석서로 109(반석동,36.3958923203054,127.310922786887
사회복지시설,반석마을(아)6단지경로당,유성구,반석동,반석서로 98(반석동,36.3931834306881,127.308723163386
사회복지시설,방동3통경로당,유성구,방동,계백로408번길 45-5(방동),36.2687565181952,127.292520931943
사회복지시설,방동4통경로당,유성구,방동,방동 산37,36.2817169098582,127.299892119151
사회복지시설,방동5통경로당,유성구,방동,성북로 80-5(방동),36.2893730210576,127.305098322941
사회복지시설,방동1.2통경로당,유성구,방동,세동로 19-11(방동),36.2727456244494,127.273639849502
사회복지시설,복용2통경로당,유성구,복용동,복용동로 87(복용동),36.3376386494057,127.324564403386
사회복지시설,복용1통경로당,유성구,복용동,진잠옛로265번길 33(복용동),36.3421728440016,127.317415360533
사회복지시설,한솔에코랜드(주) 송림실버케어센터,유성구,봉명동,계룡로105번길 71,36.3566150455936,127.343504986995
사회복지시설,유성사랑나무,유성구,봉명동,계룡로123번길 10,36.3534144890115,127.344580383814
사회복지시설,봉명3통경로당,유성구,봉명동,계룡로46번길 43(봉명동),36.3533530087449,127.335691208871
사회복지시설,세움펠리피아(아)경로당,유성구,봉명동,계룡로52번길 11(봉명동,36.3544718660124,127.33685912831
사회복지시설,자이아파트경로당,유성구,봉명동,계룡로55번길(봉명동 유성자이),36.3561628739931,127.33716366155
사회복지시설,봉명6통할머니경로당,유성구,봉명동,계룡로74번길 79-15(봉명동),36.351146261046,127.338865572207
사회복지시설,(유성)플래티늄요양원,유성구,당왕동,대학로 59,37.0136311142629,127.266089879683
사회복지시설,도안마을1단지(아)경로당,유성구,봉명동,도안대로 560(봉명동,36.3509069460572,127.343492275295
사회복지시설,유성구종합사회복지관,유성구,봉명동,도안대로589번길 27,36.3529357706043,127.339611735614
사회복지시설,도안2단지베르디움(아)경로당,유성구,봉명동,도안동로 523(봉명동,36.3491761010921,127.347063794224
사회복지시설,대전재활전문병원,유성구,봉명동,문화원로146번길 7-24(봉명동),36.3571906572547,127.352712265591
사회복지시설,신안인스빌리베라(아)경로당,유성구,봉명동,봉명로 48(봉명동,36.8072037477642,127.133697609784
사회복지시설,도안휴먼시아6단지 센트럴시티경로당,유성구,송정동,봉명로 93(봉명동,36.6382998628275,127.45206031546
사회복지시설,도안7단지예미지(아)경로당,유성구,봉명동,봉명로 94(봉명동,36.6380012611593,127.452194203644
사회복지시설,성세병원,유성구,봉명동,온천북로33번길 21-32(봉명동),36.3577297987891,127.345256079217
사회복지시설,봉명희망마을경로당,유성구,봉명동,유성대로680번길 126(봉명동),36.3523799386606,127.337348214165
사회복지시설,희망자리,유성구,봉명동,유성대로694번길 95(봉명동),36.3540989791047,127.336884148454
사회복지시설,"봉산4,5,6,7통경로당",유성구,봉산동,봉산로36번길 7(봉산동),36.4370553254984,127.386998479417
사회복지시설,봉산3통경로당,유성구,봉산동,봉산북로11번길 36(봉산동),36.446947085152,127.381853899412
사회복지시설,하늘바람휴먼시1단지(아)경로당,유성구,봉산동,와룡로136번길 15(봉산동),36.4382612100494,127.38245586779
사회복지시설,봉산휴먼시아2단지(아)경로당,유성구,봉산동,와룡로136번길 75(봉산동),36.4382719127091,127.384957850912
사회복지시설,트리풀시티9단지경로당,유성구,상대동,상대남로 26(상대동,36.3423707291337,127.336043967715
사회복지시설,트리풀시티5단지(아)경로당,유성구,상대동,상대로 16(상대동,36.3454053877363,127.336991846783
사회복지시설,한라비발디경로당,유성구,상대동,상대로 17(상대동,36.3446952200975,127.333472361723
사회복지시설,도안휴먼시아4단지(아)경로당,유성구,상대동,상대로 40(상대동,36.3477501109973,127.337488099857
사회복지시설,목련(아)2단지경로당,유성구,상대동,월드컵대로290번길 20(상대동,36.3475923734479,127.331608632305
사회복지시설,평화이지(아)경로당,유성구,상대동,월드컵대로290번길 25(상대동,36.347648064627,127.332549639961
사회복지시설,목련(아)1단지경로당,유성구,상대동,월드컵대로290번길 39(상대동,36.3466565076306,127.33183358771
사회복지시설,성북2통경로당,유성구,성북동,성북로154번길 331(성북동),36.3070135385225,127.293836633519
사회복지시설,성북1통경로당,유성구,성북동,성북로154번길 502(성북동),36.3127793944525,127.290000982314
사회복지시설,성북3통경로당,유성구,성북동,성북로161번길 58(성북동),36.2939006538968,127.297087971287
사회복지시설,사봉경로당,유성구,세동,세동로 165(세동),36.2852511248492,127.276315010252
사회복지시설,세동1통경로당,유성구,세동,세동로 500(세동),36.3126064395253,127.268079067703
사회복지시설,세동2통경로당,유성구,세동,세동로257번길 12(세동),36.2930137655623,127.27377016814
사회복지시설,한마을(아)경로당,유성구,송강동,구즉로 16(송강동,36.4308370341288,127.384516771319
사회복지시설,송강그린(아)경로당,유성구,송강동,구즉로 25(송강동,36.4328568374107,127.381897061683
사회복지시설,송강마을(아)2단지경로당,유성구,송강동,봉산로 39(송강동,36.4367599804297,127.384331075155
사회복지시설,송강마을(아)1단지경로당,유성구,송강동,봉산로 45(송강동,36.4372165820431,127.385119372421
사회복지시설,송강사회복지관,유성구,송강동,봉산로 45(송강동,36.4372165820431,127.385119372421
사회복지시설,한솔(아)경로당,유성구,송강동,송강로 15(송강동,36.4323077395028,127.384654169471
사회복지시설,청솔(아)경로당,유성구,송강동,송강로42번길 61(송강동,36.4367841229112,127.383156258351
사회복지시설,사랑의 집,유성구,송정동,송정길6번길 156,36.2853481018275,127.260822362838
사회복지시설,송정1통경로당,유성구,송정동,송정길96번길 13(송정동),36.2873389088753,127.250756604966
사회복지시설,유성구노인복지관,유성구,신성동,가정로 15(신성동),36.3845482889244,127.344025582837
사회복지시설,한울(아)경로당,유성구,신성동,가정로 43(신성동),36.387283696936,127.346801080851
사회복지시설,럭키하나(아)경로당,유성구,가좌동,가정로 63(신성동),37.4900214469901,126.670989640994
사회복지시설,대림두레(아)경로당,유성구,신성동,가정로 65(신성동),36.3861020589458,127.351709643421
사회복지시설,장방경로당,유성구,신성동,가정로89번길 18-1(신성동),36.386105756304,127.352747859579
사회복지시설,신성행복경로당,유성구,신성동,신성로58번길 38-4(신성동),36.3875312213713,127.348111572766
사회복지시설,은샘공동체,유성구,신성동,신성로62번길 18(신성동),36.3883831450315,127.348373507055
사회복지시설,신성동경로당 ,유성구,신성동,신성로72번안길 42(신성동),36.390800677815,127.350480546043
사회복지시설,안산2통경로당,유성구,안산동,북유성대로592번길 37(안산동),36.4138839293216,127.301771659404
사회복지시설,안산1통경로당,유성구,안산동,안금로25번길 15,36.4102505360358,127.298570685858
사회복지시설,어은경로당,유성구,어은동,대학로203번길 30(어은동),36.3626598118082,127.355352333215
사회복지시설,한빛(아)경로당,유성구,어은동,어은로 57(어은동),36.3635250963285,127.353659081769
사회복지시설,외삼1통경로당,유성구,외삼동,외삼로 196(외삼동),36.4032264657575,127.311795677748
사회복지시설,외삼2통경로당,유성구,외삼동,외삼로 70(외삼동),36.399596043497,127.316954682293
사회복지시설,용계2통경로당,유성구,용계동,용계로 80(용계동),36.3251712796415,127.330452721244
사회복지시설,성세재활원,유성구,용계동,유성대로298번길 175(용계동),36.3212088793744,127.320960517217
사회복지시설,성세재활자립원,유성구,용계동,유성대로298번길 175(용계동),36.3212088793744,127.320960517217
사회복지시설,시온의집,유성구,용계동,유성대로298번길 175(용계동),36.3212088793744,127.320960517217
사회복지시설,시립장애인종합복지관(주간보호),유성구,용계동,유성대로298번길 175(용계동),36.3212088793744,127.320960517217
사회복지시설,성세체육관,유성구,용계동,유성대로298번길 175(용계동),36.3212088793744,127.320960517217
사회복지시설,용계1통경로당,유성구,용계동,유성대로320번길 89(용계동),36.3236292352707,127.316376719263
사회복지시설,느티나무,유성구,용계동,진잠옛로 35-25(1층,36.3222206538849,127.310929573598
사회복지시설,대덕테크노밸리12단지(아)경로당,유성구,용산동,배울1로 119(용산동,36.4176638778639,127.392175395407
사회복지시설,에덴실버타운,유성구,용산동,테크노중앙로 155,36.4227420586813,127.40082307928
사회복지시설,유성희망무지개,유성구,원내동,원내로 10(1층)(원내동),36.2992129624634,127.316883393644
사회복지시설,샘물타운(아)경로당,유성구,원내동,원내로 52(원내동),36.298866229073,127.320417957871
사회복지시설,원내2통경로당,유성구,원내동,진잠로102번길 50(원내동),36.3006863955768,127.318241827622
사회복지시설,굿프랜드보호작업장,유성구,원내동,진잠로106번길 5-26(원내동),36.3020482848133,127.315889619402
사회복지시설,진잠동경로당,유성구,원내동,진잠로140번길 13-7(원내동),36.3028729069161,127.317541944727
사회복지시설,원내3통경로당,유성구,원내동,진잠로160번길 50(원내동),36.3017062654472,127.319795524389
사회복지시설,한아름(아)경로당,유성구,원내동,진잠로42번길 30(원내동,36.294577589371,127.317780845776
사회복지시설,진잠타운(아)경로당,유성구,원내동,진잠로42번길 88(원내동,36.2968188677484,127.321209139088
사회복지시설,진잠타운할머니경로당,유성구,원내동,진잠로42번길 88(원내동,36.2968188677484,127.321209139088
사회복지시설,한울타리요양센터,유성구,원내동,진잠로59번길 33,36.2983672817749,127.315421330536
사회복지시설,"원내6,7통경로당",유성구,원내동,진잠로70번길 30(원내동),36.2981059873825,127.317818981484
사회복지시설,행복나무 특수교육원,유성구,원내동,진잠로74번길 24(원내동),36.2985080486927,127.317904555314
사회복지시설,원내1통경로당,유성구,원내동,진잠로78번길 3(원내동),36.2988004217085,127.316262616777
사회복지시설,어울림하트경로당,유성구,원신흥동,동서대로 725(원신흥동,36.3342992595593,127.341536123616
사회복지시설,도안 천년나무11단지(아)경로당,유성구,쌍용동,봉명로 16(원신흥동,36.8075441168556,127.130105127838
사회복지시설,도안휴먼시아10단지(아)경로당,유성구,원신흥동,원신흥로 37(원신흥동,36.3405704628097,127.340432340368
사회복지시설,원촌2통경로당,유성구,원촌동,엑스포로251번길 10-22(원촌동),36.3801557381089,127.406179625444
사회복지시설,자운동경로당,유성구,자운동,자운로 27(자운동),36.3956268368439,127.348064402951
사회복지시설,드림월드(아)경로당,유성구,장대동,문화원로 13(장대동),36.3635252925463,127.338502070559
사회복지시설,유성구청각장애인,유성구,장대동,문화원로6번길 19,36.3609425522094,127.336643005327
사회복지시설,어울림주간보호센터,유성구,장대동,유성대로 773,36.3613518437982,127.335657815616
사회복지시설,"장대5,6,7통경로당",유성구,장대동,유성대로741번길 2(장대동),36.3594643282426,127.333471069177
사회복지시설,장대경로당,유성구,장대동,유성대로758번길 28(장대동),36.3589214631807,127.335562369096
사회복지시설,월드컵패밀리(아)경로당,유성구,장대동,유성대로783번길 38(장대동),36.3645252571281,127.335907997201
사회복지시설,유엔아이경로당,유성구,장대동,장대로 103(장대동),36.3639183481116,127.333548457989
사회복지시설,장대푸르지오(아)경로당,유성구,장대동,장대로71번길 34(장대동),36.3621013747598,127.331744941102
사회복지시설,장대8통경로당,유성구,장대동,현충원로 519-4(장대동),36.3592063247983,127.328623582467
사회복지시설,엑스포1단지(아)경로당,유성구,전민동,엑스포로 448(전민동,36.4002051638609,127.407353647005
사회복지시설,엑스포아파트2단지경로당,유성구,전민동,엑스포로 448(전민동,36.4002051638609,127.407353647005
사회복지시설,엑스포아파트3단지경로당,유성구,전민동,엑스포로 448(전민동,36.4002051638609,127.407353647005
사회복지시설,엑스포(아)4단지경로당,유성구,전민동,엑스포로 448(전민동,36.4002051638609,127.407353647005
사회복지시설,나래(아)경로당,유성구,전민동,엑스포로 501(전민동,36.4022516782751,127.402954169347
사회복지시설,청류동경로당,유성구,전민동,엑스포로540번길 23(전민동),36.4046777031398,127.406094961584
사회복지시설,EXPO엑스포 효 주간보호센터,유성구,전민동,유성대로 1726,36.399449448346,127.400934629313
사회복지시설,세종(아)경로당,유성구,전민동,유성대로 1741(전민동,36.4002913376325,127.40424395435
사회복지시설,삼성푸른(아)경로당,유성구,전민동,전민로 71(전민동,36.3994408298774,127.397094547606
사회복지시설,전민동제1경로당,유성구,전민동,전민로18번길 22(전민동),36.3977446539644,127.403200104419
사회복지시설,전민동제2경로당,유성구,전민동,전민로34번길 43(전민동),36.3983771567611,127.401120407293
사회복지시설,유성구장애인종합복지관,유성구,죽동,북유성대로 166(죽동),36.381408380837,127.32336367894
사회복지시설,유성구장애인종합복지관(주간보호),유성구,죽동,북유성대로 166(죽동),36.381408380837,127.32336367894
사회복지시설,대전보훈요양원,유성구,죽동,유성대로935번길 16,36.3757845608531,127.341076510113
사회복지시설,죽1통경로당,유성구,죽동,은구비로136번안길 27(죽동),36.3810854608105,127.328789055918
사회복지시설,죽동푸르지오(아)경로당,유성구,죽동,죽동로 251(죽동,36.3740141192221,127.338732050346
사회복지시설,죽동예미지아파트경로당,유성구,죽동,죽동로 321(죽동),36.3688268959359,127.33543552714
사회복지시설,죽16통경로당,유성구,죽동,죽동로 322(죽동),36.369426638943,127.335655837553
사회복지시설,죽동문화센터 (행복누리재단),유성구,죽동,죽동로 322(죽동),36.369426638943,127.335655837553
사회복지시설,죽동대원칸타빌아파트경로당,유성구,죽동,죽동로 39(죽동),36.3710852704288,127.332910339151
사회복지시설,죽동천년나무아파트경로당,유성구,죽동,죽동로 72(죽동),36.3728695114923,127.335837335803
사회복지시설,열매마을(아)6단지경로당,유성구,지족동,노은동로 187(지족동,36.3767032010542,127.321887663959
사회복지시설,열매마을(아)3단지경로당,유성구,지족동,노은동로 219(지족동,36.3796543302277,127.320054287547
사회복지시설,열매마을2단지(아)경로당,유성구,지족동,노은동로 233(지족동,36.3797853459666,127.319588535648
사회복지시설,골든데일리,유성구,지족동,노은로 178,36.3755909307344,127.318507795507
사회복지시설,열매마을1단지(아)경로당,유성구,지족동,노은서로 222(지족동,36.3796096785904,127.317266631389
사회복지시설,은빛노인복지센터,유성구,지족동,노은서로142번길 14,36.3726747131828,127.316208915158
사회복지시설,사랑섬김노인복지센터,유성구,지족동,노은서로142번길 72,36.3753674865892,127.316217362332
사회복지시설,열매마을4단지(아)경로당,유성구,지족동,노은서로210번길 32(지족동,36.3761984477155,127.315607914136
사회복지시설,지족1통경로당,유성구,지족동,북유성대로155번길 37(지족동),36.3805139734237,127.321257310982
사회복지시설,열매마을7단지(아)경로당,유성구,지족동,은구비남로 55(지족동,36.3734241120674,127.320912901566
사회복지시설,열매마을(아)5단지경로당,유성구,지족동,은구비로 31(지족동,36.3776509433619,127.31961312456
사회복지시설,노은리슈빌3아파트경로당,유성구,지족동,지족동로 124(지족동),36.3844161921379,127.308240129635
사회복지시설,사나래,유성구,지족동,지족동로142번길 45,36.3872621494511,127.309646574101
사회복지시설,사나래요양원,유성구,지족동,지족로 272,36.38696457927,127.307169734311
사회복지시설,반석마을1단지(아)경로당,유성구,지족동,지족로 317(지족동,36.3881892029134,127.311925436325
사회복지시설,반석마을(아)2단지경로당,유성구,지족동,지족로 343(지족동,36.3873697726716,127.315150835695
사회복지시설,반석마을3단지(아)경로당,유성구,지족동,지족로 362(지족동,36.3864829674833,127.315887208226
사회복지시설,행복한노인요양원,유성구,지족동,지족로 369,36.387052056285,127.317349473231
사회복지시설,(유성)에벤에셀요양원,유성구,지족동,지족로 374,36.3866567446764,127.317879620898
사회복지시설,플래티늄 유성,유성구,지족동,지족로 374,36.3866567446764,127.317879620898
사회복지시설,영무예다음 에코타운 경로당,유성구,지족동,지족로 92(지족동),36.3749950695558,127.305536556023
사회복지시설,노은4단지(아)경로당,유성구,지족동,지족로148번길 40(지족동,36.376140937555,127.305103187698
사회복지시설,네이쳐뷰(아)경로당,유성구,지족동,지족로148번길22(지족동) ,36.3775264309646,127.302966896835
사회복지시설,노은3지구1단지아파트경로당,유성구,지족동,지족로190번길 15(지족동),36.3821012839769,127.302840649669
사회복지시설,노은에코힐(아)경로당,유성구,지족동,지족로190번길 39(지족동),36.3817974334038,127.305485372779
사회복지시설,행복공동체,유성구,지족동,지족로364번길 91,36.3831248078669,127.319120845682
사회복지시설,노은한화 1단지(아)경로당,유성구,지족동,지족북로 33(지족동,36.3887992415729,127.302165438626
사회복지시설,노은한화 2단지(아)경로당,유성구,지족동,지족북로 60(지족동,36.3889988054752,127.305548764991
사회복지시설,자운대경로당,유성구,추목동,자운로221번길 62(추목동),36.4146849755854,127.342054295692
사회복지시설,탑립1통경로당,유성구,탑립동,탑립로29번길 72-1(탑립동),36.410471324795,127.398273153414
